Libro,Capítulo,Versículo,Texto
Filipenses,1,19,"Porque sé que esto se me tornará a salud, por vuestra oración, y por la suministración del Espíritu de Jesucristo; οιδα γαρ οτι τουτο μοι αποβησεται εις σωτηριαν δια της υμων δεησεως και επιχορηγιας του πνευματος ιησου χριστου"
Filipenses,1,20,"conforme a mi mira y esperanza, que en nada seré confundido; antes bien con toda confianza, como siempre, ahora también será engrandecido Cristo en mi cuerpo, o  por vida, o  por muerte. κατα την αποκαραδοκιαν και ελπιδα μου οτι εν ουδενι αισχυνθησομαι αλλ εν παση παρρησια ως παντοτε και νυν μεγαλυνθησεται χριστος εν τω σωματι μου ειτε δια ζωης ειτε δια θανατου"
Filipenses,1,21,"Porque para mí el vivir es Cristo, y el morir es ganancia. εμοι γαρ το ζην χριστος και το αποθανειν κερδος"
Filipenses,1,22,"Mas si el vivir en la carne, esto me será para fruto de la obra, no sé entonces qué escoger; ει δε το ζην εν σαρκι τουτο μοι καρπος εργου και τι αιρησομαι ου γνωριζω"
Filipenses,1,23,"porque de ambas cosas estoy puesto en estrecho, teniendo deseo de ser desatado, y estar con Cristo, lo cual es mucho mejor: συνεχομαι δε εκ των δυο την επιθυμιαν εχων εις το αναλυσαι και συν χριστω ειναι πολλω γαρ μαλλον κρεισσον"
Filipenses,1,24,Empero quedar en la carne es más necesario por causa de vosotros. το δε επιμενειν τη σαρκι αναγκαιοτερον δι υμας
Filipenses,1,25,"Y confiado en esto, sé que quedaré, que aun permaneceré con todos vosotros, para provecho vuestro y gozo de la fe; και τουτο πεποιθως οιδα οτι μενω και παραμενω πασιν υμιν εις την υμων προκοπην και χαραν της πιστεως"
Filipenses,1,26,para que crezca vuestra gloria de mí en Cristo Jesús por mi venida otra vez a vosotros. ινα το καυχημα υμων περισσευη εν χριστω ιησου εν εμοι δια της εμης παρουσιας παλιν προς υμας
Filipenses,1,27,"Solamente que converséis como es digno del evangelio de Cristo; para que, o  sea que vaya a veros, o  que esté ausente, oiga de vosotros que estáis firmes en un mismo espíritu, unánimes combatiendo juntamente por la fe del evangelio, μονον αξιως του ευαγγελιου του χριστου πολιτευεσθε ινα ειτε ελθων και ιδων υμας ειτε απων ακουω τα περι υμων οτι στηκετε εν ενι πνευματι μια ψυχη συναθλουντες τη πιστει του ευαγγελιου"
Filipenses,1,28,"y en nada intimidados de los que se oponen: que a ellos ciertamente es indicio de perdición, mas a vosotros de salud; y esto de Dios; και μη πτυρομενοι εν μηδενι υπο των αντικειμενων ητις εστιν αυτοις ενδειξις απωλειας υμων δε σωτηριας και τουτο απο θεου"
Filipenses,1,29,"porque a vosotros es concedido por Cristo, no sólo que creáis en él, sino también que padezcáis por él, οτι υμιν εχαρισθη το υπερ χριστου ου μονον το εις αυτον πιστευειν αλλα και το υπερ αυτου πασχειν"
Filipenses,1,30,"teniendo el mismo conflicto que habéis visto en mí, y ahora oís estar en mí. τον αυτον αγωνα εχοντες οιον ειδετε εν εμοι και νυν ακουετε εν εμοι"
Filipenses,2,1,"Por tanto, si hay alguna consolación en Cristo; si algún refrigerio de amor; si alguna comunión del Espíritu; si algunas entrañas y misericordias, ει τις ουν παρακλησις εν χριστω ει τι παραμυθιον αγαπης ει τις κοινωνια πνευματος ει τις σπλαγχνα και οικτιρμοι"
Filipenses,2,2,"cumplid mi gozo; que sintáis lo mismo, teniendo el mismo amor, unánimes, sintiendo una misma cosa. πληρωσατε μου την χαραν ινα το αυτο φρονητε την αυτην αγαπην εχοντες συμψυχοι το εν φρονουντες"
Filipenses,2,3,"Nada hagáis por contienda o  por vanagloria; antes bien en humildad, estimándoos inferiores los unos a los otros: μηδεν κατ εριθειαν μηδε κατα κενοδοξιαν αλλα τη ταπεινοφροσυνη αλληλους ηγουμενοι υπερεχοντας εαυτων"
Filipenses,2,4,"No mirando cada uno a lo suyo propio, sino cada cual también a lo de los otros. μη τα εαυτων εκαστοι σκοπουντες αλλα και τα ετερων εκαστοι"
Filipenses,2,5,"Haya, pues, en vosotros este sentir que hubo también en Cristo Jesús: τουτο φρονειτε εν υμιν ο και εν χριστω ιησου"
Filipenses,2,6,"El cual, siendo en forma de Dios, no tuvo por usurpación ser igual a Dios: ος εν μορφη θεου υπαρχων ουχ αρπαγμον ηγησατο το ειναι ισα θεω"
Filipenses,2,7,"Sin embargo, se anonadó a sí mismo, tomando forma de siervo, hecho semejante a los hombres; αλλα εαυτον εκενωσεν μορφην δουλου λαβων εν ομοιωματι ανθρωπων γενομενος και σχηματι ευρεθεις ως ανθρωπος"
Filipenses,2,8,"y hallado en la condición como hombre, se humilló a sí mismo, hecho obediente hasta la muerte, y muerte de cruz. εταπεινωσεν εαυτον γενομενος υπηκοος μεχρι θανατου θανατου δε σταυρου"
Filipenses,2,9,"Por lo cual Dios también le ensalzó a lo sumo, y dióle un nombre que es sobre todo nombre; διο και ο θεος αυτον υπερυψωσεν και εχαρισατο αυτω το ονομα το υπερ παν ονομα"
Filipenses,2,10,"para que en el nombre de Jesús se doble toda rodilla de los que están en los cielos, y de los que en la tierra, y de los que debajo de la tierra; ινα εν τω ονοματι ιησου παν γονυ καμψη επουρανιων και επιγειων και καταχθονιων"
Filipenses,2,11,"y toda lengua confiese que Jesucristo es el Señor, a la gloria de Dios Padre. και πασα γλωσσα εξομολογησηται οτι κυριος ιησους χριστος εις δοξαν θεου πατρος"
Filipenses,2,12,"Por tanto, amados míos, como siempre habéis obedecido, no como en mi presencia solamente, sino mucho más ahora en mi ausencia, ocupaos en vuestra salvación con temor y temblor; ωστε αγαπητοι μου καθως παντοτε υπηκουσατε μη [ως] εν τη παρουσια μου μονον αλλα νυν πολλω μαλλον εν τη απουσια μου μετα φοβου και τρομου την εαυτων σωτηριαν κατεργαζεσθε"
Filipenses,2,13,"porque Dios es el que en vosotros obra así el querer como el hacer, por su buena voluntad. θεος γαρ εστιν ο ενεργων εν υμιν και το θελειν και το ενεργειν υπερ της ευδοκιας"
Filipenses,2,14,"Haced todo sin murmuraciones y contiendas, παντα ποιειτε χωρις γογγυσμων και διαλογισμων"
Filipenses,2,15,"para que seáis irreprensibles y sencillos, hijos de Dios sin culpa en medio de la nación maligna y perversa, entre los cuales resplandecéis como luminares en el mundo; ινα γενησθε αμεμπτοι και ακεραιοι τεκνα θεου αμωμα μεσον γενεας σκολιας και διεστραμμενης εν οις φαινεσθε ως φωστηρες εν κοσμω"
Filipenses,2,16,"reteniendo la palabra de vida para que yo pueda gloriarme en el día de Cristo, que no he corrido en vano, ni trabajado en vano. λογον ζωης επεχοντες εις καυχημα εμοι εις ημεραν χριστου οτι ουκ εις κενον εδραμον ουδε εις κενον εκοπιασα"
Filipenses,2,17,"Y aun si soy derramado en libación sobre el sacrificio y servicio de vuestra fe, me gozo y congratulo por todos vosotros. αλλα ει και σπενδομαι επι τη θυσια και λειτουργια της πιστεως υμων χαιρω και συγχαιρω πασιν υμιν"
Filipenses,2,18,"Y asimismo gozaos también vosotros, y regocijaos conmigo. το δε αυτο και υμεις χαιρετε και συγχαιρετε μοι"
Filipenses,2,19,"Mas espero en el Señor Jesús enviaros presto a Timoteo, para que yo también esté de buen ánimo, entendido vuestro estado. ελπιζω δε εν κυριω ιησου τιμοθεον ταχεως πεμψαι υμιν ινα καγω ευψυχω γνους τα περι υμων"
Filipenses,2,20,"Porque a ninguno tengo tan unánime, y que con sincera afición esté solícito por vosotros. ουδενα γαρ εχω ισοψυχον οστις γνησιως τα περι υμων μεριμνησει"
Filipenses,2,21,"Porque todos buscan lo suyo propio, no lo que es de Cristo Jesús. οι παντες γαρ τα εαυτων ζητουσιν ου τα χριστου ιησου"
Filipenses,2,22,"Pero la experiencia de él habéis conocido, que como hijo a padre ha servido conmigo en el evangelio. την δε δοκιμην αυτου γινωσκετε οτι ως πατρι τεκνον συν εμοι εδουλευσεν εις το ευαγγελιον"
Filipenses,2,23,"Así que a éste espero enviaros, luego que yo viere cómo van mis negocios; τουτον μεν ουν ελπιζω πεμψαι ως αν αφιδω τα περι εμε εξαυτης"
Filipenses,2,24,y confío en el Señor que yo también iré presto a vosotros. πεποιθα δε εν κυριω οτι και αυτος ταχεως ελευσομαι
Filipenses,2,25,"Mas tuve por cosa necesaria enviaros a Epafrodito, mi hermano, y colaborador y compañero de milicia, y vuestro mensajero, y ministrador de mis necesidades; αναγκαιον δε ηγησαμην επαφροδιτον τον αδελφον και συνεργον και συστρατιωτην μου υμων δε αποστολον και λειτουργον της χρειας μου πεμψαι προς υμας"
Filipenses,2,26,"porque tenía gran deseo de ver a todos vosotros, y gravemente se angustió porque habíais oído que había enfermado. επειδη επιποθων ην παντας υμας [ιδειν] και αδημονων διοτι ηκουσατε οτι ησθενησεν"
Filipenses,2,27,"Pues en verdad estuvo enfermo a la muerte: mas Dios tuvo misericordia de él; y no solamente de él, sino aun de mí, para que yo no tuviese tristeza sobre tristeza. και γαρ ησθενησεν παραπλησιον θανατου αλλα ο θεος ηλεησεν αυτον ουκ αυτον δε μονον αλλα και εμε ινα μη λυπην επι λυπην σχω"
Filipenses,2,28,"Así que le envío más presto, para que viéndole os volváis a gozar, y yo esté con menos tristeza. σπουδαιοτερως ουν επεμψα αυτον ινα ιδοντες αυτον παλιν χαρητε καγω αλυποτερος ω"
Filipenses,2,29,Recibidle pues en el Señor con todo gozo; y tened en estima a los tales: προσδεχεσθε ουν αυτον εν κυριω μετα πασης χαρας και τους τοιουτους εντιμους εχετε
Filipenses,2,30,"Porque por la obra de Cristo estuvo cercano a la muerte, poniendo su vida para suplir vuestra falta en mi servicio. οτι δια το εργον κυριου μεχρι θανατου ηγγισεν παραβολευσαμενος τη ψυχη ινα αναπληρωση το υμων υστερημα της προς με λειτουργιας"
Filipenses,3,1,"Resta, hermanos, que os gocéis en el Señor. A mí, a la verdad, no es molesto el escribiros las mismas cosas, y para vosotros es seguro. το λοιπον αδελφοι μου χαιρετε εν κυριω τα αυτα γραφειν υμιν εμοι μεν ουκ οκνηρον υμιν δε ασφαλες"
Filipenses,3,2,"Guardaos de los perros, guardaos de los malos obreros, guardaos del cortamiento. βλεπετε τους κυνας βλεπετε τους κακους εργατας βλεπετε την κατατομην"
Filipenses,3,3,"Porque nosotros somos la circuncisión, los que servimos en espíritu a Dios, y nos gloriamos en Cristo Jesús, no teniendo confianza en la carne. ημεις γαρ εσμεν η περιτομη οι πνευματι θεου λατρευοντες και καυχωμενοι εν χριστω ιησου και ουκ εν σαρκι πεποιθοτες"
Filipenses,3,4,"Aunque yo tengo también de qué confiar en la carne. Si alguno parece que tiene de qué confiar en la carne, yo más: καιπερ εγω εχων πεποιθησιν και εν σαρκι ει τις δοκει αλλος πεποιθεναι εν σαρκι εγω μαλλον"
Filipenses,3,5,"Circuncidado al octavo día, del linaje de Israel, de la tribu de Benjamín, Hebreo de Hebreos; cuanto a la ley, Fariseo; περιτομη οκταημερος εκ γενους ισραηλ φυλης βενιαμιν εβραιος εξ εβραιων κατα νομον φαρισαιος"
Filipenses,3,6,"cuanto al celo, perseguidor de la iglesia; cuanto a la justicia que es en la ley, irreprensible. κατα ζηλος διωκων την εκκλησιαν κατα δικαιοσυνην την εν νομω γενομενος αμεμπτος"
Filipenses,3,7,"Pero las cosas que para mí eran ganancias, helas reputado pérdidas por amor de Cristo. αλλα ατινα ην μοι κερδη ταυτα ηγημαι δια τον χριστον ζημιαν"
Filipenses,3,8,"Y ciertamente, aun reputo todas las cosas pérdida por el eminente conocimiento de Cristo Jesús, mi Señor, por amor del cual lo he perdido todo, y téngolo por estiércol, para ganar a Cristo, αλλα μενουνγε και ηγουμαι παντα ζημιαν ειναι δια το υπερεχον της γνωσεως χριστου ιησου του κυριου μου δι ον τα παντα εζημιωθην και ηγουμαι σκυβαλα ινα χριστον κερδησω"
Filipenses,3,9,"y ser hallado en él, no teniendo mi justicia, que es por la ley, sino la que es por la fe de Cristo, la justicia que es de Dios por la fe; και ευρεθω εν αυτω μη εχων εμην δικαιοσυνην την εκ νομου αλλα την δια πιστεως χριστου την εκ θεου δικαιοσυνην επι τη πιστει"
Filipenses,3,10,"a fin de conocerle, y la virtud de su resurrección, y la participación de sus padecimientos, en conformidad a su muerte, του γνωναι αυτον και την δυναμιν της αναστασεως αυτου και κοινωνιαν παθηματων αυτου συμμορφιζομενος τω θανατω αυτου"
Filipenses,3,11,si en alguna manera llegase a la resurrección de los muertos. ει πως καταντησω εις την εξαναστασιν την εκ νεκρων
Filipenses,3,12,"No que ya haya alcanzado, ni que ya sea perfecto; sino que prosigo, por ver si alcanzo aquello para lo cual fuí también alcanzado de Cristo Jesús. ουχ οτι ηδη ελαβον η ηδη τετελειωμαι διωκω δε ει και καταλαβω εφ ω και κατελημφθην υπο χριστου [ιησου]"
Filipenses,3,13,"Hermanos, yo mismo no hago cuenta de haber lo ya alcanzado; pero una cosa hago: olvidando ciertamente lo que queda atrás, y extendiéndome a lo que está delante, αδελφοι εγω εμαυτον ουπω λογιζομαι κατειληφεναι εν δε τα μεν οπισω επιλανθανομενος τοις δε εμπροσθεν επεκτεινομενος"
Filipenses,3,14,"prosigo al blanco, al premio de la soberana vocación de Dios en Cristo Jesús. κατα σκοπον διωκω εις το βραβειον της ανω κλησεως του θεου εν χριστω ιησου"
Filipenses,3,15,"Así que, todos los que somos perfectos, esto mismo sintamos: y si otra cosa sentís, esto también os revelará Dios. οσοι ουν τελειοι τουτο φρονωμεν και ει τι ετερως φρονειτε και τουτο ο θεος υμιν αποκαλυψει"
Filipenses,3,16,"Empero en aquello a que hemos llegado, vamos por la misma regla, sintamos una misma cosa. πλην εις ο εφθασαμεν τω αυτω στοιχειν"
Filipenses,3,17,"Hermanos, sed imitadores de mí, y mirad los que así anduvieren como nos tenéis por ejemplo. συμμιμηται μου γινεσθε αδελφοι και σκοπειτε τους ουτως περιπατουντας καθως εχετε τυπον ημας"
Filipenses,3,18,"Porque muchos andan, de los cuales os dije muchas veces, y aun ahora lo digo llorando, que son enemigos de la cruz de Cristo: πολλοι γαρ περιπατουσιν ους πολλακις ελεγον υμιν νυν δε και κλαιων λεγω τους εχθρους του σταυρου του χριστου"
Filipenses,3,19,"Cuyo fin será perdición, cuyo dios es el vientre, y su gloria es en confusión; que sienten lo terreno. ων το τελος απωλεια ων ο θεος η κοιλια και η δοξα εν τη αισχυνη αυτων οι τα επιγεια φρονουντες"
Filipenses,3,20,"Mas nuestra vivienda es en los cielos; de donde también esperamos al Salvador, al Señor Jesucristo; ημων γαρ το πολιτευμα εν ουρανοις υπαρχει εξ ου και σωτηρα απεκδεχομεθα κυριον ιησουν χριστον"
Filipenses,3,21,"el cual transformará el cuerpo de nuestra bajeza, para ser semejante al cuerpo de su gloria, por la operación con la cual puede también sujetar a sí todas las cosas. ος μετασχηματισει το σωμα της ταπεινωσεως ημων συμμορφον τω σωματι της δοξης αυτου κατα την ενεργειαν του δυνασθαι αυτον και υποταξαι αυτω τα παντα"
Filipenses,4,1,"Así que, hermanos míos amados y deseados, gozo y corona mía, estad así firmes en el Señor, amados. ωστε αδελφοι μου αγαπητοι και επιποθητοι χαρα και στεφανος μου ουτως στηκετε εν κυριω αγαπητοι"
Filipenses,4,2,"A Euodias ruego, y a Syntychê exhorto, que sientan lo mismo en el Señor. ευοδιαν παρακαλω και συντυχην παρακαλω το αυτο φρονειν εν κυριω"
Filipenses,4,3,"Asimismo te ruego también a ti, hermano compañero, ayuda a las que trabajaron juntamente conmigo en el evangelio, con Clemente también, y los demás mis colaboradores, cuyos nombres están en el libro de la vida. ναι ερωτω και σε γνησιε συζυγε συλλαμβανου αυταις αιτινες εν τω ευαγγελιω συνηθλησαν μοι μετα και κλημεντος και των λοιπων συνεργων μου ων τα ονοματα εν βιβλω ζωης"
Filipenses,4,4,Gozaos en el Señor siempre: otra vez digo: Que os gocéis. χαιρετε εν κυριω παντοτε παλιν ερω χαιρετε
Filipenses,4,5,Vuestra modestia sea conocida de todos los hombres. El Señor está cerca. το επιεικες υμων γνωσθητω πασιν ανθρωποις ο κυριος εγγυς
Filipenses,4,6,"Por nada estéis afanosos; sino sean notorias vuestras peticiones delante de Dios en toda oración y ruego, con hacimiento de gracias. μηδεν μεριμνατε αλλ εν παντι τη προσευχη και τη δεησει μετα ευχαριστιας τα αιτηματα υμων γνωριζεσθω προς τον θεον"
Filipenses,4,7,"Y la paz de Dios, que sobrepuja todo entendimiento, guardará vuestros corazones y vuestros entendimientos en Cristo Jesús. και η ειρηνη του θεου η υπερεχουσα παντα νουν φρουρησει τας καρδιας υμων και τα νοηματα υμων εν χριστω ιησου"
Filipenses,4,8,"Por lo demás, hermanos, todo lo que es verdadero, todo lo honesto, todo lo justo, todo lo puro, todo lo amable, todo lo que es de buen nombre; si hay virtud alguna, si alguna alabanza, en esto pensad. το λοιπον αδελφοι οσα εστιν αληθη οσα σεμνα οσα δικαια οσα αγνα οσα προσφιλη οσα ευφημα ει τις αρετη και ει τις επαινος ταυτα λογιζεσθε"
Filipenses,4,9,"Lo que aprendisteis y recibisteis y oísteis y visteis en mí, esto haced; y el Dios de paz será con vosotros. α και εμαθετε και παρελαβετε και ηκουσατε και ειδετε εν εμοι ταυτα πρασσετε και ο θεος της ειρηνης εσται μεθ υμων"
Filipenses,4,10,"Mas en gran manera me gocé en el Señor de que ya al fin ha reflorecido vuestro cuidado de mí; de lo cual aun estabais solícitos, pero os faltaba la oportunidad. εχαρην δε εν κυριω μεγαλως οτι ηδη ποτε ανεθαλετε το υπερ εμου φρονειν εφ ω και εφρονειτε ηκαιρεισθε δε"
Filipenses,4,11,"No lo digo en razón de indigencia, pues he aprendido a contentarme con lo que tengo. ουχ οτι καθ υστερησιν λεγω εγω γαρ εμαθον εν οις ειμι αυταρκης ειναι"
Filipenses,4,12,"Sé estar humillado, y sé tener abundancia: en todo y por todo estoy enseñado, así para hartura como para hambre, así para tener abundancia como para padecer necesidad. οιδα και ταπεινουσθαι οιδα και περισσευειν εν παντι και εν πασιν μεμυημαι και χορταζεσθαι και πειναν και περισσευειν και υστερεισθαι"
Filipenses,4,13,Todo lo puedo en Cristo que me fortalece. παντα ισχυω εν τω ενδυναμουντι με
Filipenses,4,14,"Sin embargo, bien hicisteis que comunicasteis juntamente a mi tribulación. πλην καλως εποιησατε συγκοινωνησαντες μου τη θλιψει"
Filipenses,4,15,"Y sabéis también vosotros, oh Filipenses, que al principio del evangelio, cuando partí de Macedonia, ninguna iglesia me comunicó en razón de dar y recibir, sino vosotros solos. οιδατε δε και υμεις φιλιππησιοι οτι εν αρχη του ευαγγελιου οτε εξηλθον απο μακεδονιας ουδεμια μοι εκκλησια εκοινωνησεν εις λογον δοσεως και λημψεως ει μη υμεις μονοι"
Filipenses,4,16,Porque aun a Tesalónica me enviasteis lo necesario una y dos veces. οτι και εν θεσσαλονικη και απαξ και δις εις την χρειαν μοι επεμψατε
Filipenses,4,17,No porque busque dádivas; mas busco fruto que abunde en vuestra cuenta. ουχ οτι επιζητω το δομα αλλα επιζητω τον καρπον τον πλεοναζοντα εις λογον υμων
Filipenses,4,18,"Empero todo lo he recibido, y tengo abundancia: estoy lleno, habiendo recibido de Epafrodito lo que enviasteis, olor de suavidad, sacrificio acepto, agradable a Dios. απεχω δε παντα και περισσευω πεπληρωμαι δεξαμενος παρα επαφροδιτου τα παρ υμων οσμην ευωδιας θυσιαν δεκτην ευαρεστον τω θεω"
Filipenses,4,19,"Mi Dios, pues, suplirá todo lo que os falta conforme a sus riquezas en gloria en Cristo Jesús. ο δε θεος μου πληρωσει πασαν χρειαν υμων κατα το πλουτος αυτου εν δοξη εν χριστω ιησου"
Filipenses,4,20,Al Dios pues y Padre nuestro sea gloria por los siglos de los siglos. Amén. τω δε θεω και πατρι ημων η δοξα εις τους αιωνας των αιωνων αμην
Filipenses,4,21,Saludad a todos los santos en Cristo Jesús. Los hermanos que están conmigo os saludan. ασπασασθε παντα αγιον εν χριστω ιησου ασπαζονται υμας οι συν εμοι αδελφοι
Filipenses,4,22,"Todos los santos os saludan, y mayormente los que son de casa de César. ασπαζονται υμας παντες οι αγιοι μαλιστα δε οι εκ της καισαρος οικιας"
Filipenses,4,23,La gracia de nuestro Señor Jesucristo sea con todos vosotros. Amén. η χαρις του κυριου ιησου χριστου μετα του πνευματος υμων
