Libro,Capítulo,Versículo,Texto
2 Tesalonicenses,2,3,"No os engañe nadie en ninguna manera; porque no vendrá sin que venga antes la apostasía, y se manifieste el hombre de pecado, el hijo de perdición, μη τις υμας εξαπατηση κατα μηδενα τροπον οτι εαν μη ελθη η αποστασια πρωτον και αποκαλυφθη ο ανθρωπος της ανομιας ο υιος της απωλειας"
2 Tesalonicenses,2,4,"oponiéndose, y levantándose contra todo lo que se llama Dios, o que se adora; tanto que se asiente en el templo de Dios como Dios, haciéndose parecer Dios. ο αντικειμενος και υπεραιρομενος επι παντα λεγομενον θεον η σεβασμα ωστε αυτον εις τον ναον του θεου καθισαι αποδεικνυντα εαυτον οτι εστιν θεος"
2 Tesalonicenses,2,5,"¿No os acordáis que cuando estaba todavía con vosotros, os decía esto? ου μνημονευετε οτι ετι ων προς υμας ταυτα ελεγον υμιν"
2 Tesalonicenses,2,6,"Y ahora vosotros sabéis lo que impide, para que a su tiempo se manifieste. και νυν το κατεχον οιδατε εις το αποκαλυφθηναι αυτον εν τω αυτου καιρω"
2 Tesalonicenses,2,7,Porque ya está obrando el misterio de iniquidad: solamente espera hasta que sea quitado de en medio el que ahora impide; το γαρ μυστηριον ηδη ενεργειται της ανομιας μονον ο κατεχων αρτι εως εκ μεσου γενηται
2 Tesalonicenses,2,8,"y entonces será manifestado aquel inicuo, al cual el Señor matará con el espíritu de su boca, y destruirá con el resplandor de su venida; και τοτε αποκαλυφθησεται ο ανομος ον ο κυριος [ιησους] ανελει τω πνευματι του στοματος αυτου και καταργησει τη επιφανεια της παρουσιας αυτου"
2 Tesalonicenses,2,9,"a aquel inicuo, cuyo advenimiento es según operación de Satanás, con grande potencia, y señales, y milagros mentirosos, ου εστιν η παρουσια κατ ενεργειαν του σατανα εν παση δυναμει και σημειοις και τερασιν ψευδους"
2 Tesalonicenses,2,10,y con todo engaño de iniquidad en los que perecen; por cuanto no recibieron el amor de la verdad para ser salvos. και εν παση απατη αδικιας τοις απολλυμενοις ανθ ων την αγαπην της αληθειας ουκ εδεξαντο εις το σωθηναι αυτους
2 Tesalonicenses,2,11,"Por tanto, pues, les envía Dios operación de error, para que crean a la mentira; και δια τουτο πεμπει αυτοις ο θεος ενεργειαν πλανης εις το πιστευσαι αυτους τω ψευδει"
2 Tesalonicenses,2,12,"para que sean condenados todos los que no creyeron a la verdad, antes consintieron a la iniquidad. ινα κριθωσιν παντες οι μη πιστευσαντες τη αληθεια αλλα ευδοκησαντες τη αδικια"
2 Tesalonicenses,2,13,"Mas nosotros debemos dar siempre gracias a Dios por vosotros, hermanos amados del Señor, de que Dios os haya escogido desde el principio para salud, por la santificación del Espíritu y fe de la verdad: ημεις δε οφειλομεν ευχαριστειν τω θεω παντοτε περι υμων αδελφοι ηγαπημενοι υπο κυριου οτι ειλατο υμας ο θεος απ αρχης εις σωτηριαν εν αγιασμω πνευματος και πιστει αληθειας"
2 Tesalonicenses,2,14,"A lo cual os llamó por nuestro evangelio, para alcanzar la gloria de nuestro Señor Jesucristo. εις ο εκαλεσεν υμας δια του ευαγγελιου ημων εις περιποιησιν δοξης του κυριου ημων ιησου χριστου"
2 Tesalonicenses,2,15,"Así que, hermanos, estad firmes, y retened la doctrina que habéis aprendido, sea por palabra, o por carta nuestra. αρα ουν αδελφοι στηκετε και κρατειτε τας παραδοσεις ας εδιδαχθητε ειτε δια λογου ειτε δι επιστολης ημων"
2 Tesalonicenses,2,16,"Y el mismo Señor nuestro Jesucristo, y Dios y Padre nuestro, el cual nos amó, y nos dió consolación eterna, y buena esperanza por gracia, αυτος δε ο κυριος ημων ιησους χριστος και [ο] θεος ο πατηρ ημων ο αγαπησας ημας και δους παρακλησιν αιωνιαν και ελπιδα αγαθην εν χαριτι"
2 Tesalonicenses,2,17,"consuele vuestros corazones, y os confirme en toda buena palabra y obra. παρακαλεσαι υμων τας καρδιας και στηριξαι εν παντι εργω και λογω αγαθω"
2 Tesalonicenses,3,1,"Resta, hermanos, que oréis por nosotros, que la palabra del Señor corra y sea glorificada así como entre vosotros: το λοιπον προσευχεσθε αδελφοι περι ημων ινα ο λογος του κυριου τρεχη και δοξαζηται καθως και προς υμας"
2 Tesalonicenses,3,2,Y que seamos librados de hombres importunos y malos; porque no es de todos la fe. και ινα ρυσθωμεν απο των ατοπων και πονηρων ανθρωπων ου γαρ παντων η πιστις
2 Tesalonicenses,3,3,"Mas fiel es el Señor, que os confirmará y guardará del mal. πιστος δε εστιν ο κυριος ος στηριξει υμας και φυλαξει απο του πονηρου"
2 Tesalonicenses,3,4,"Y tenemos confianza de vosotros en el Señor, que hacéis y haréis lo que os hemos mandado. πεποιθαμεν δε εν κυριω εφ υμας οτι α παραγγελλομεν [και] ποιειτε και ποιησετε"
2 Tesalonicenses,3,5,"Y el Señor enderece vuestros corazones en el amor de Dios, y en la paciencia de Cristo. ο δε κυριος κατευθυναι υμων τας καρδιας εις την αγαπην του θεου και εις την υπομονην του χριστου"
2 Tesalonicenses,3,6,"Empero os denunciamos, hermanos, en el nombre de nuestro Señor Jesucristo, que os apartéis de todo hermano que anduviere fuera de orden, y no conforme a la doctrina que recibieron de nosotros: παραγγελλομεν δε υμιν αδελφοι εν ονοματι του κυριου ιησου χριστου στελλεσθαι υμας απο παντος αδελφου ατακτως περιπατουντος και μη κατα την παραδοσιν ην παρελαβετε παρ ημων"
2 Tesalonicenses,3,7,"Porque vosotros mismos sabéis de qué manera debéis imitarnos: porque no anduvimos desordenadamente entre vosotros, αυτοι γαρ οιδατε πως δει μιμεισθαι ημας οτι ουκ ητακτησαμεν εν υμιν"
2 Tesalonicenses,3,8,"ni comimos el pan de ninguno de balde; antes, obrando con trabajo y fatiga de noche y de día, por no ser gravosos a ninguno de vosotros; ουδε δωρεαν αρτον εφαγομεν παρα τινος αλλ εν κοπω και μοχθω νυκτος και ημερας εργαζομενοι προς το μη επιβαρησαι τινα υμων"
2 Tesalonicenses,3,9,"no porque no tuviésemos potestad, sino por daros en nosotros un dechado, para que nos imitaseis. ουχ οτι ουκ εχομεν εξουσιαν αλλ ινα εαυτους τυπον δωμεν υμιν εις το μιμεισθαι ημας"
2 Tesalonicenses,3,10,"Porque aun estando con vosotros, os denunciábamos esto: Que si alguno no quisiere trabajar, tampoco coma. και γαρ οτε ημεν προς υμας τουτο παρηγγελλομεν υμιν οτι ει τις ου θελει εργαζεσθαι μηδε εσθιετω"
2 Tesalonicenses,3,11,"Porque oímos que andan algunos entre vosotros fuera de orden, no trabajando en nada, sino ocupados en curiosear. ακουομεν γαρ τινας περιπατουντας εν υμιν ατακτως μηδεν εργαζομενους αλλα περιεργαζομενους"
2 Tesalonicenses,3,12,"Y a los tales requerimos y rogamos por nuestro Señor Jesucristo, que, trabajando con reposo, coman su pan. τοις δε τοιουτοις παραγγελλομεν και παρακαλουμεν εν κυριω ιησου χριστω ινα μετα ησυχιας εργαζομενοι τον εαυτων αρτον εσθιωσιν"
2 Tesalonicenses,3,13,"Y vosotros, hermanos, no os canséis de hacer bien. υμεις δε αδελφοι μη εγκακησητε καλοποιουντες"
2 Tesalonicenses,3,14,"Y si alguno no obedeciere a nuestra palabra por carta, notad al tal, y no os juntéis con él, para que se avergüence. ει δε τις ουχ υπακουει τω λογω ημων δια της επιστολης τουτον σημειουσθε μη συναναμιγνυσθαι αυτω ινα εντραπη"
2 Tesalonicenses,3,15,"Mas no lo tengáis como a enemigo, sino amonestadle como a hermano. και μη ως εχθρον ηγεισθε αλλα νουθετειτε ως αδελφον"
2 Tesalonicenses,3,16,Y el mismo Señor de paz os dé siempre paz en toda manera. El Señor sea con todos vosotros. αυτος δε ο κυριος της ειρηνης δωη υμιν την ειρηνην δια παντος εν παντι τροπω ο κυριος μετα παντων υμων
2 Tesalonicenses,3,17,"Salud de mi mano, Pablo, que es mi signo en toda carta mía: así escribo. ο ασπασμος τη εμη χειρι παυλου ο εστιν σημειον εν παση επιστολη ουτως γραφω"
2 Tesalonicenses,3,18,La gracia de nuestro Señor Jesucristo sea con todos vosotros. Amén. Epístola a los Tesalonicenses fué escrita de Atenas. η χαρις του κυριου ημων ιησου χριστου μετα παντων υμων
