Libro,Capítulo,Versículo,Texto
1 Tesalonicenses,2,9,"Porque ya, hermanos, os acordáis de nuestro trabajo y fatiga: que trabajando de noche y de día por no ser gravosos a ninguno de vosotros, os predicamos el evangelio de Dios. μνημονευετε γαρ αδελφοι τον κοπον ημων και τον μοχθον νυκτος και ημερας εργαζομενοι προς το μη επιβαρησαι τινα υμων εκηρυξαμεν εις υμας το ευαγγελιον του θεου"
1 Tesalonicenses,2,10,"Vosotros sois testigos, y Dios, de cuán santa y justa é irreprensiblemente nos condujimos con vosotros que creísteis: υμεις μαρτυρες και ο θεος ως οσιως και δικαιως και αμεμπτως υμιν τοις πιστευουσιν εγενηθημεν"
1 Tesalonicenses,2,11,"Así como sabéis de qué modo exhortábamos y consolábamos a cada uno de vosotros, como el padre a sus hijos, καθαπερ οιδατε ως ενα εκαστον υμων ως πατηρ τεκνα εαυτου ["
1 Tesalonicenses,2,12,"y os protestábamos que anduvieseis como es digno de Dios, que os llamó a su reino y gloria. και μαρτυρομενοι εις το περιπατειν υμας αξιως του θεου του καλουντος υμας εις την εαυτου βασιλειαν και δοξαν"
1 Tesalonicenses,2,13,"Por lo cual, también nosotros damos gracias a Dios sin cesar, de que habiendo recibido la palabra de Dios que oísteis de nosotros, recibisteis no palabra de hombres, sino según es en verdad, la palabra de Dios, el cual obra en vosotros los que creísteis. και δια τουτο και ημεις ευχαριστουμεν τω θεω αδιαλειπτως οτι παραλαβοντες λογον ακοης παρ ημων του θεου εδεξασθε ου λογον ανθρωπων αλλα καθως αληθως εστιν λογον θεου ος και ενεργειται εν υμιν τοις πιστευουσιν"
1 Tesalonicenses,2,14,"Porque vosotros, hermanos, habéis sido imitadores de las iglesias de Dios en Cristo Jesús que están en Judea; pues habéis padecido también vosotros las mismas cosas de los de vuestra propia nación, como también ellos de los Judíos; υμεις γαρ μιμηται εγενηθητε αδελφοι των εκκλησιων του θεου των ουσων εν τη ιουδαια εν χριστω ιησου οτι τα αυτα επαθετε και υμεις υπο των ιδιων συμφυλετων καθως και αυτοι υπο των ιουδαιων"
1 Tesalonicenses,2,15,"los cuales aun mataron al Señor Jesús y a sus propios profetas, y a nosotros nos han perseguido; y no agradan a Dios, y se oponen a todos los hombres; των και τον κυριον αποκτειναντων ιησουν και τους προφητας και ημας εκδιωξαντων και θεω μη αρεσκοντων και πασιν ανθρωποις εναντιων"
1 Tesalonicenses,2,16,"prohibiéndonos hablar a los Gentiles, a fin de que se salven, para henchir la medida de sus pecados siempre: pues vino sobre ellos la ira hasta el extremo. κωλυοντων ημας τοις εθνεσιν λαλησαι ινα σωθωσιν εις το αναπληρωσαι αυτων τας αμαρτιας παντοτε εφθασεν δε επ αυτους η οργη εις τελος"
1 Tesalonicenses,2,17,"Mas nosotros, hermanos, privados de vosotros por un poco de tiempo, de vista, no de corazón, tanto más procuramos con mucho deseo ver vuestro rostro. ημεις δε αδελφοι απορφανισθεντες αφ υμων προς καιρον ωρας προσωπω ου καρδια περισσοτερως εσπουδασαμεν το προσωπον υμων ιδειν εν πολλη επιθυμια"
1 Tesalonicenses,2,18,"Por lo cual quisimos ir a vosotros, yo Pablo a la verdad, una vez y otra; mas Satanás nos embarazó. διοτι ηθελησαμεν ελθειν προς υμας εγω μεν παυλος και απαξ και δις και ενεκοψεν ημας ο σατανας"
1 Tesalonicenses,2,19,"Porque ¿cuál es nuestra esperanza, o gozo, o corona de que me gloríe? ¿No sois vosotros, delante de nuestro Señor Jesucristo en su venida? τις γαρ ημων ελπις η χαρα η στεφανος καυχησεως η ουχι και υμεις εμπροσθεν του κυριου ημων ιησου εν τη αυτου παρουσια"
1 Tesalonicenses,2,20,Que vosotros sois nuestra gloria y gozo. υμεις γαρ εστε η δοξα ημων και η χαρα
1 Tesalonicenses,3,1,"Por lo cual, no pudiendo esperar más, acordamos quedarnos solos en Atenas, διο μηκετι στεγοντες ευδοκησαμεν καταλειφθηναι εν αθηναις μονοι"
1 Tesalonicenses,3,2,"y enviamos a Timoteo, nuestro hermano, y ministro de Dios, y colaborador nuestro en el evangelio de Cristo, a confirmaros y exhortaros en vuestra fe, και επεμψαμεν τιμοθεον τον αδελφον ημων και διακονον του θεου εν τω ευαγγελιω του χριστου εις το στηριξαι υμας και παρακαλεσαι υπερ της πιστεως υμων"
1 Tesalonicenses,3,3,para que nadie se conmueva por estas tribulaciones; porque vosotros sabéis que nosotros somos puestos para esto. το μηδενα σαινεσθαι εν ταις θλιψεσιν ταυταις αυτοι γαρ οιδατε οτι εις τουτο κειμεθα
1 Tesalonicenses,3,4,"Que aun estando con vosotros, os predecíamos que habíamos de pasar tribulaciones, como ha acontecido y sabéis. και γαρ οτε προς υμας ημεν προελεγομεν υμιν οτι μελλομεν θλιβεσθαι καθως και εγενετο και οιδατε"
1 Tesalonicenses,3,5,"Por lo cual, también yo, no esperando más, he enviado a reconocer vuestra fe, no sea que os haya tentado el tentador, y que nuestro trabajo haya sido en vano. δια τουτο καγω μηκετι στεγων επεμψα εις το γνωναι την πιστιν υμων μη πως επειρασεν υμας ο πειραζων και εις κενον γενηται ο κοπος ημων"
1 Tesalonicenses,3,6,"Empero volviendo de vosotros a nosotros Timoteo, y haciéndonos saber vuestra fe y caridad, y que siempre tenéis buena memoria de nosotros, deseando vernos, como también nosotros a vosotros, αρτι δε ελθοντος τιμοθεου προς ημας αφ υμων και ευαγγελισαμενου ημιν την πιστιν και την αγαπην υμων και οτι εχετε μνειαν ημων αγαθην παντοτε επιποθουντες ημας ιδειν καθαπερ και ημεις υμας"
1 Tesalonicenses,3,7,"en ello, hermanos, recibimos consolación de vosotros en toda nuestra necesidad y aflicción por causa de vuestra fe: δια τουτο παρεκληθημεν αδελφοι εφ υμιν επι παση τη αναγκη και θλιψει ημων δια της υμων πιστεως"
1 Tesalonicenses,3,8,"Porque ahora vivimos, si vosotros estáis firmes en el Señor. οτι νυν ζωμεν εαν υμεις στηκετε εν κυριω"
1 Tesalonicenses,3,9,"Por lo cual, ¿qué hacimiento de gracias podremos dar a Dios por vosotros, por todo el gozo con que nos gozamos a causa de vosotros delante de nuestro Dios, τινα γαρ ευχαριστιαν δυναμεθα τω θεω ανταποδουναι περι υμων επι παση τη χαρα η χαιρομεν δι υμας εμπροσθεν του θεου ημων"
1 Tesalonicenses,3,10,"orando de noche y de día con grande instancia, que veamos vuestro rostro, y que cumplamos lo que falta a vuestra fe? νυκτος και ημερας υπερ εκπερισσου δεομενοι εις το ιδειν υμων το προσωπον και καταρτισαι τα υστερηματα της πιστεως υμων"
1 Tesalonicenses,3,11,"Mas el mismo Dios y Padre nuestro, y el Señor nuestro Jesucristo, encamine nuestro viaje a vosotros. αυτος δε ο θεος και πατηρ ημων και ο κυριος ημων ιησους κατευθυναι την οδον ημων προς υμας"
1 Tesalonicenses,3,12,"Y a vosotros multiplique el Señor, y haga abundar el amor entre vosotros, y para con todos, como es también de nosotros para con vosotros; υμας δε ο κυριος πλεονασαι και περισσευσαι τη αγαπη εις αλληλους και εις παντας καθαπερ και ημεις εις υμας"
1 Tesalonicenses,3,13,"para que sean confirmados vuestros corazones en santidad, irreprensibles delante de Dios y nuestro Padre, para la venida de nuestro Señor Jesucristo con todos sus santos. εις το στηριξαι υμων τας καρδιας αμεμπτους εν αγιωσυνη εμπροσθεν του θεου και πατρος ημων εν τη παρουσια του κυριου ημων ιησου μετα παντων των αγιων αυτου"
1 Tesalonicenses,4,1,"Resta pues, hermanos, que os roguemos y exhortemos en el Señor Jesús, que de la manera que fuisteis enseñados de nosotros de cómo os conviene andar, y agradar a Dios, así vayáis creciendo. λοιπον αδελφοι ερωτωμεν υμας και παρακαλουμεν εν κυριω ιησου [ινα] καθως παρελαβετε παρ ημων το πως δει υμας περιπατειν και αρεσκειν θεω καθως και περιπατειτε ινα περισσευητε μαλλον"
1 Tesalonicenses,4,2,Porque ya sabéis qué mandamientos os dimos por el Señor Jesús. οιδατε γαρ τινας παραγγελιας εδωκαμεν υμιν δια του κυριου ιησου
1 Tesalonicenses,4,3,Porque la voluntad de Dios es vuestra santificación: que os apartéis de fornicación; τουτο γαρ εστιν θελημα του θεου ο αγιασμος υμων απεχεσθαι υμας απο της πορνειας
1 Tesalonicenses,4,4,que cada uno de vosotros sepa tener su vaso en santificación y honor; ειδεναι εκαστον υμων το εαυτου σκευος κτασθαι εν αγιασμω και τιμη
1 Tesalonicenses,4,5,"no con afecto de concupiscencia, como los Gentiles que no conocen a Dios: μη εν παθει επιθυμιας καθαπερ και τα εθνη τα μη ειδοτα τον θεον"
1 Tesalonicenses,4,6,"Que ninguno oprima, ni engañe en nada a su hermano: porque el Señor es vengador de todo esto, como ya os hemos dicho y protestado. το μη υπερβαινειν και πλεονεκτειν εν τω πραγματι τον αδελφον αυτου διοτι εκδικος κυριος περι παντων τουτων καθως και προειπαμεν υμιν και διεμαρτυραμεθα"
1 Tesalonicenses,4,7,"Porque no nos ha llamado Dios a inmundicia, sino a santificación. ου γαρ εκαλεσεν ημας ο θεος επι ακαθαρσια αλλ εν αγιασμω"
1 Tesalonicenses,4,8,"Así que, el que menosprecia, no menosprecia a hombre, sino a Dios, el cual también nos dió su Espíritu Santo. τοιγαρουν ο αθετων ουκ ανθρωπον αθετει αλλα τον θεον τον διδοντα το πνευμα αυτου το αγιον εις υμας"
1 Tesalonicenses,4,9,Mas acerca de la caridad fraterna no habéis menester que os escriba: porque vosotros mismos habéis aprendido de Dios que os améis los unos a los otros; περι δε της φιλαδελφιας ου χρειαν εχετε γραφειν υμιν αυτοι γαρ υμεις θεοδιδακτοι εστε εις το αγαπαν αλληλους
1 Tesalonicenses,4,10,"y también lo hacéis así con todos los hermanos que están por toda Macedonia. Empero os rogamos, hermanos, que abundéis más; και γαρ ποιειτε αυτο εις παντας τους αδελφους [τους] εν ολη τη μακεδονια παρακαλουμεν δε υμας αδελφοι περισσευειν μαλλον"
1 Tesalonicenses,4,11,"y que procuréis tener quietud, y hacer vuestros negocios, y obréis de vuestras manos de la manera que os hemos mandado; και φιλοτιμεισθαι ησυχαζειν και πρασσειν τα ιδια και εργαζεσθαι ταις χερσιν υμων καθως υμιν παρηγγειλαμεν"
1 Tesalonicenses,4,12,"a fin de que andéis honestamente para con los extraños, y no necesitéis de nada. ινα περιπατητε ευσχημονως προς τους εξω και μηδενος χρειαν εχητε"
1 Tesalonicenses,4,13,"Tampoco, hermanos, queremos que ignoréis acerca de los que duermen, que no os entristezcáis como los otros que no tienen esperanza. ου θελομεν δε υμας αγνοειν αδελφοι περι των κοιμωμενων ινα μη λυπησθε καθως και οι λοιποι οι μη εχοντες ελπιδα"
1 Tesalonicenses,4,14,"Porque si creemos que Jesús murió y resucitó, así también traerá Dios con él a los que durmieron en Jesús. ει γαρ πιστευομεν οτι ιησους απεθανεν και ανεστη ουτως και ο θεος τους κοιμηθεντας δια του ιησου αξει συν αυτω"
1 Tesalonicenses,4,15,"Por lo cual, os decimos esto en palabra del Señor: que nosotros que vivimos, que habremos quedado hasta la venida del Señor, no seremos delanteros a los que durmieron. τουτο γαρ υμιν λεγομεν εν λογω κυριου οτι ημεις οι ζωντες οι περιλειπομενοι εις την παρουσιαν του κυριου ου μη φθασωμεν τους κοιμηθεντας"
1 Tesalonicenses,4,16,"Porque el mismo Señor con aclamación, con voz de arcángel, y con trompeta de Dios, descenderá del cielo; y los muertos en Cristo resucitarán primero: οτι αυτος ο κυριος εν κελευσματι εν φωνη αρχαγγελου και εν σαλπιγγι θεου καταβησεται απ ουρανου και οι νεκροι εν χριστω αναστησονται πρωτον"
1 Tesalonicenses,4,17,"Luego nosotros, los que vivimos, los que quedamos, juntamente con ellos seremos arrebatados en las nubes a recibir al Señor en el aire, y así estaremos siempre con el Señor. επειτα ημεις οι ζωντες οι περιλειπομενοι αμα συν αυτοις αρπαγησομεθα εν νεφελαις εις απαντησιν του κυριου εις αερα και ουτως παντοτε συν κυριω εσομεθα"
1 Tesalonicenses,4,18,"Por tanto, consolaos los unos a los otros en estas palabras. ωστε παρακαλειτε αλληλους εν τοις λογοις τουτοις"
1 Tesalonicenses,5,1,"Empero acerca de los tiempos y de los momentos, no tenéis, hermanos, necesidad de que yo os escriba: περι δε των χρονων και των καιρων αδελφοι ου χρειαν εχετε υμιν γραφεσθαι"
1 Tesalonicenses,5,2,"Porque vosotros sabéis bien, que el día del Señor vendrá así como ladrón de noche, αυτοι γαρ ακριβως οιδατε οτι ημερα κυριου ως κλεπτης εν νυκτι ουτως ερχεται"
1 Tesalonicenses,5,3,"que cuando dirán, Paz y seguridad, entonces vendrá sobre ellos destrucción de repente, como los dolores a la mujer preñada; y no escaparán. οταν λεγωσιν ειρηνη και ασφαλεια τοτε αιφνιδιος αυτοις επισταται ολεθρος ωσπερ η ωδιν τη εν γαστρι εχουση και ου μη εκφυγωσιν"
1 Tesalonicenses,5,4,"Mas vosotros, hermanos, no estáis en tinieblas, para que aquel día os sobrecoja como ladrón; υμεις δε αδελφοι ουκ εστε εν σκοτει ινα η ημερα υμας ως κλεπτας καταλαβη"
1 Tesalonicenses,5,5,"porque todos vosotros sois hijos de luz, é hijos del día; no somos de la noche, ni de las tinieblas. παντες γαρ υμεις υιοι φωτος εστε και υιοι ημερας ουκ εσμεν νυκτος ουδε σκοτους"
1 Tesalonicenses,5,6,"Por tanto, no durmamos como los demás; antes velemos y seamos sobrios. αρα ουν μη καθευδωμεν ως οι λοιποι αλλα γρηγορωμεν και νηφωμεν"
1 Tesalonicenses,5,7,"Porque los que duermen, de noche duermen; y los que están borrachos, de noche están borrachos. οι γαρ καθευδοντες νυκτος καθευδουσιν και οι μεθυσκομενοι νυκτος μεθυουσιν"
1 Tesalonicenses,5,8,"Mas nosotros, que somos del día, estemos sobrios, vestidos de cota de fe y de caridad, y la esperanza de salud por yelmo. ημεις δε ημερας οντες νηφωμεν ενδυσαμενοι θωρακα πιστεως και αγαπης και περικεφαλαιαν ελπιδα σωτηριας"
1 Tesalonicenses,5,9,"Porque no nos ha puesto Dios para ira, sino para alcanzar salud por nuestro Señor Jesucristo; οτι ουκ εθετο ημας ο θεος εις οργην αλλα εις περιποιησιν σωτηριας δια του κυριου ημων ιησου [χριστου]"
1 Tesalonicenses,5,10,"el cual murió por nosotros, para que o que velemos, o que durmamos, vivamos juntamente con él. του αποθανοντος περι ημων ινα ειτε γρηγορωμεν ειτε καθευδωμεν αμα συν αυτω ζησωμεν"
1 Tesalonicenses,5,11,"Por lo cual, consolaos los unos a los otros, y edificaos los unos a los otros, así como lo hacéis. διο παρακαλειτε αλληλους και οικοδομειτε εις τον ενα καθως και ποιειτε"
1 Tesalonicenses,5,12,"Y os rogamos, hermanos, que reconozcáis a los que trabajan entre vosotros, y os presiden en el Señor, y os amonestan: ερωτωμεν δε υμας αδελφοι ειδεναι τους κοπιωντας εν υμιν και προισταμενους υμων εν κυριω και νουθετουντας υμας"
1 Tesalonicenses,5,13,Y que los tengáis en mucha estima por amor de su obra. Tened paz los unos con los otros. και ηγεισθαι αυτους υπερεκπερισσου εν αγαπη δια το εργον αυτων ειρηνευετε εν εαυτοις
1 Tesalonicenses,5,14,"También os rogamos, hermanos, que amonestéis a los que andan desordenadamente, que consoléis a los de poco ánimo, que soportéis a los flacos, que seáis sufridos para con todos. παρακαλουμεν δε υμας αδελφοι νουθετειτε τους ατακτους παραμυθεισθε τους ολιγοψυχους αντεχεσθε των ασθενων μακροθυμειτε προς παντας"
1 Tesalonicenses,5,15,"Mirad que ninguno dé a otro mal por mal; antes seguid lo bueno siempre los unos para con los otros, y para con todos. ορατε μη τις κακον αντι κακου τινι αποδω αλλα παντοτε το αγαθον διωκετε εις αλληλους και εις παντας"
1 Tesalonicenses,5,16,Estad siempre gozosos. παντοτε χαιρετε
1 Tesalonicenses,5,17,Orad sin cesar. αδιαλειπτως προσευχεσθε
1 Tesalonicenses,5,18,Dad gracias en todo; porque esta es la voluntad de Dios para con vosotros en Cristo Jesús. εν παντι ευχαριστειτε τουτο γαρ θελημα θεου εν χριστω ιησου εις υμας
1 Tesalonicenses,5,19,No apaguéis el Espíritu. το πνευμα μη σβεννυτε
1 Tesalonicenses,5,20,No menospreciéis las profecías. προφητειας μη εξουθενειτε
1 Tesalonicenses,5,21,Examinadlo todo; retened lo bueno. παντα [δε] δοκιμαζετε το καλον κατεχετε
1 Tesalonicenses,5,22,Apartaos de toda especie de mal. απο παντος ειδους πονηρου απεχεσθε
1 Tesalonicenses,5,23,Y el Dios de paz os santifique en todo; para que vuestro espíritu y alma y cuerpo sea guardado entero sin reprensión para la venida de nuestro Señor Jesucristo. αυτος δε ο θεος της ειρηνης αγιασαι υμας ολοτελεις και ολοκληρον υμων το πνευμα και η ψυχη και το σωμα αμεμπτως εν τη παρουσια του κυριου ημων ιησου χριστου τηρηθειη
1 Tesalonicenses,5,24,Fiel es el que os ha llamado; el cual también lo hará. πιστος ο καλων υμας ος και ποιησει
1 Tesalonicenses,5,25,"Hermanos, orad por nosotros. αδελφοι προσευχεσθε [και] περι ημων"
1 Tesalonicenses,5,26,Saludad a todos los hermanos en ósculo santo. ασπασασθε τους αδελφους παντας εν φιληματι αγιω
1 Tesalonicenses,5,27,"Conjúroos por el Señor, que esta carta sea leída a todos los santos hermanos. ενορκιζω υμας τον κυριον αναγνωσθηναι την επιστολην πασιν τοις αδελφοις"
1 Tesalonicenses,5,28,La gracia de nuestro Señor Jesucristo sea con vosotros. Amén. Epístola a los Tesalonicenses fué escrita de Atenas. η χαρις του κυριου ημων ιησου χριστου μεθ υμων
