Libro,Capítulo,Versículo,Texto
Santiago,1,23,"Porque si alguno oye la palabra, y no la pone por obra, este tal es semejante al hombre que considera en un espejo su rostro natural. οτι ει τις ακροατης λογου εστιν και ου ποιητης ουτος εοικεν ανδρι κατανοουντι το προσωπον της γενεσεως αυτου εν εσοπτρω"
Santiago,1,24,"Porque él se consideró a sí mismo, y se fué, y luego se olvidó qué tal era. κατενοησεν γαρ εαυτον και απεληλυθεν και ευθεως επελαθετο οποιος ην"
Santiago,1,25,"Mas el que hubiere mirado atentamente en la perfecta ley, que es la de la libertad, y perseverado en ella, no siendo oidor olvidadizo, sino hacedor de la obra, este tal será bienaventurado en su hecho. ο δε παρακυψας εις νομον τελειον τον της ελευθεριας και παραμεινας ουκ ακροατης επιλησμονης γενομενος αλλα ποιητης εργου ουτος μακαριος εν τη ποιησει αυτου εσται"
Santiago,1,26,"Si alguno piensa ser religioso entre vosotros, y no refrena su lengua, sino engañando su corazón, la religión del tal es vana. ει τις δοκει θρησκος ειναι μη χαλιναγωγων γλωσσαν εαυτου αλλα απατων καρδιαν εαυτου τουτου ματαιος η θρησκεια"
Santiago,1,27,"La religión pura y sin mácula delante de Dios y Padre es esta: Visitar los huérfanos y las viudas en sus tribulaciones, y guardarse sin mancha de este mundo. θρησκεια καθαρα και αμιαντος παρα τω θεω και πατρι αυτη εστιν επισκεπτεσθαι ορφανους και χηρας εν τη θλιψει αυτων ασπιλον εαυτον τηρειν απο του κοσμου"
Santiago,2,1,"Hermanos míos, no tengáis la fe de nuestro Señor Jesucristo glorioso en acepción de personas. αδελφοι μου μη εν προσωπολημψιαις εχετε την πιστιν του κυριου ημων ιησου χριστου της δοξης"
Santiago,2,2,"Porque si en vuestra congregación entra un hombre con anillo de oro, y de preciosa ropa, y también entra un pobre con vestidura vil, εαν γαρ εισελθη εις συναγωγην υμων ανηρ χρυσοδακτυλιος εν εσθητι λαμπρα εισελθη δε και πτωχος εν ρυπαρα εσθητι"
Santiago,2,3,"y tuviereis respeto al que trae la vestidura preciosa, y le dijereis: Siéntate tú aquí en buen lugar: y dijereis al pobre: Estáte tú allí en pie; o  siéntate aquí debajo de mi estrado: επιβλεψητε δε επι τον φορουντα την εσθητα την λαμπραν και ειπητε συ καθου ωδε καλως και τω πτωχω ειπητε συ στηθι η καθου εκει υπο το υποποδιον μου"
Santiago,2,4,"¿No juzguáis en vosotros mismos, y venís a ser jueces de pensamientos malos? ου διεκριθητε εν εαυτοις και εγενεσθε κριται διαλογισμων πονηρων"
Santiago,2,5,"Hermanos míos amados, oid: ¿No ha elegido Dios los pobres de este mundo, ricos en fe, y herederos del reino que ha prometido a los que le aman? ακουσατε αδελφοι μου αγαπητοι ουχ ο θεος εξελεξατο τους πτωχους τω κοσμω πλουσιους εν πιστει και κληρονομους της βασιλειας ης επηγγειλατο τοις αγαπωσιν αυτον"
Santiago,2,6,"Mas vosotros habéis afrentado al pobre. ¿No os oprimen los ricos, y no son ellos los mismos que os arrastran a los juzgados? υμεις δε ητιμασατε τον πτωχον ουχ οι πλουσιοι καταδυναστευουσιν υμων και αυτοι ελκουσιν υμας εις κριτηρια"
Santiago,2,7,¿No blasfeman ellos el buen nombre que fué invocado sobre vosotros? ουκ αυτοι βλασφημουσιν το καλον ονομα το επικληθεν εφ υμας
Santiago,2,8,"Si en verdad cumplís vosotros la ley real, conforme a la Escritura: Amarás a tu prójimo como a ti mismo, bien hacéis: ει μεντοι νομον τελειτε βασιλικον κατα την γραφην αγαπησεις τον πλησιον σου ως σεαυτον καλως ποιειτε"
Santiago,2,9,"Mas si hacéis acepción de personas, cometéis pecado, y sois reconvenidos de la ley como transgresores. ει δε προσωπολημπτειτε αμαρτιαν εργαζεσθε ελεγχομενοι υπο του νομου ως παραβαται"
Santiago,2,10,"Porque cualquiera que hubiere guardado toda la ley, y ofendiere en un punto, es hecho culpado de todos. οστις γαρ ολον τον νομον τηρηση πταιση δε εν ενι γεγονεν παντων ενοχος"
Santiago,2,11,"Porque el que dijo: No cometerás adulterio, también ha dicho: No matarás. Ahora bien, si no hubieres matado, ya eres hecho transgresor de la ley. ο γαρ ειπων μη μοιχευσης ειπεν και μη φονευσης ει δε ου μοιχευεις φονευεις δε γεγονας παραβατης νομου"
Santiago,2,12,"Así hablad, y así obrad, como los que habéis de ser juzgados por la ley de libertad. ουτως λαλειτε και ουτως ποιειτε ως δια νομου ελευθεριας μελλοντες κρινεσθαι"
Santiago,2,13,Porque juicio sin misericordia será hecho con aquel que no hiciere misericordia: y la misericordia se gloría contra el juicio. η γαρ κρισις ανελεος τω μη ποιησαντι ελεος κατακαυχαται ελεος κρισεως
Santiago,2,14,"Hermanos míos, ¿qué aprovechará si alguno dice que tiene fe, y no tiene obras? ¿Podrá la fe salvarle? τι οφελος αδελφοι μου εαν πιστιν λεγη τις εχειν εργα δε μη εχη μη δυναται η πιστις σωσαι αυτον"
Santiago,2,15,"Y si el hermano o  la hermana están desnudos, y tienen necesidad del mantenimiento de cada día, εαν αδελφος η αδελφη γυμνοι υπαρχωσιν και λειπομενοι της εφημερου τροφης"
Santiago,2,16,"y alguno de vosotros les dice: Id en paz, calentaos y hartaos; pero no les diereis las cosas que son necesarias para el cuerpo: ¿qué aprovechará? ειπη δε τις αυτοις εξ υμων υπαγετε εν ειρηνη θερμαινεσθε και χορταζεσθε μη δωτε δε αυτοις τα επιτηδεια του σωματος τι οφελος"
Santiago,2,17,"Así también la fe, si no tuviere obras, es muerta en sí misma. ουτως και η πιστις εαν μη εχη εργα νεκρα εστιν καθ εαυτην"
Santiago,2,18,"Pero alguno dirá: Tú tienes fe, y yo tengo obras: muéstrame tu fe sin tus obras, y yo te mostraré mi fe por mis obras. αλλ ερει τις συ πιστιν εχεις καγω εργα εχω δειξον μοι την πιστιν σου χωρις των εργων καγω σοι δειξω εκ των εργων μου την πιστιν"
Santiago,2,19,"Tú crees que Dios es uno; bien haces: también los demonios creen, y tiemblan. συ πιστευεις οτι εις θεος εστιν καλως ποιεις και τα δαιμονια πιστευουσιν και φρισσουσιν"
Santiago,2,20,"¿Mas quieres saber, hombre vano, que la fe sin obras es muerta? θελεις δε γνωναι ω ανθρωπε κενε οτι η πιστις χωρις των εργων αργη εστιν"
Santiago,2,21,"¿No fué justificado por las obras Abraham nuestro padre, cuando ofreció a su hijo Isaac sobre el altar? αβρααμ ο πατηρ ημων ουκ εξ εργων εδικαιωθη ανενεγκας ισαακ τον υιον αυτου επι το θυσιαστηριον"
Santiago,2,22,"¿No ves que la fe obró con sus obras, y que la fe fué perfecta por las obras? βλεπεις οτι η πιστις συνηργει τοις εργοις αυτου και εκ των εργων η πιστις ετελειωθη"
Santiago,2,23,"Y fué cumplida la Escritura que dice: Abraham creyó a Dios, y le fué imputado a justicia, y fué llamado amigo de Dios. και επληρωθη η γραφη η λεγουσα επιστευσεν δε αβρααμ τω θεω και ελογισθη αυτω εις δικαιοσυνην και φιλος θεου εκληθη"
Santiago,2,24,"Vosotros veis, pues, que el hombre es justificado por las obras, y no solamente por la fe. ορατε οτι εξ εργων δικαιουται ανθρωπος και ουκ εκ πιστεως μονον"
Santiago,2,25,"Asimismo también Rahab la ramera, ¿no fué justificada por obras, cuando recibió los mensajeros, y los echó fuera por otro camino? ομοιως δε και ρααβ η πορνη ουκ εξ εργων εδικαιωθη υποδεξαμενη τους αγγελους και ετερα οδω εκβαλουσα"
Santiago,2,26,"Porque como el cuerpo sin espíritu está muerto, así también la fe sin obras es muerta. ωσπερ το σωμα χωρις πνευματος νεκρον εστιν ουτως και η πιστις χωρις εργων νεκρα εστιν"
Santiago,3,1,"Hermanos míos, no os hagáis muchos maestros, sabiendo que recibiremos mayor condenación. μη πολλοι διδασκαλοι γινεσθε αδελφοι μου ειδοτες οτι μειζον κριμα λημψομεθα"
Santiago,3,2,"Porque todos ofendemos en muchas cosas. Si alguno no ofende en palabra, éste es varón perfecto, que también puede con freno gobernar todo el cuerpo. πολλα γαρ πταιομεν απαντες ει τις εν λογω ου πταιει ουτος τελειος ανηρ δυνατος χαλιναγωγησαι και ολον το σωμα"
Santiago,3,3,"He aquí nosotros ponemos frenos en las bocas de los caballos para que nos obedezcan, y gobernamos todo su cuerpo. ει δε των ιππων τους χαλινους εις τα στοματα βαλλομεν εις το πειθεσθαι αυτους ημιν και ολον το σωμα αυτων μεταγομεν"
Santiago,3,4,"Mirad también las naves: aunque tan grandes, y llevadas de impetuosos vientos, son gobernadas con un muy pequeño timón por donde quisiere el que las gobierna. ιδου και τα πλοια τηλικαυτα οντα και υπο ανεμων σκληρων ελαυνομενα μεταγεται υπο ελαχιστου πηδαλιου οπου η ορμη του ευθυνοντος βουλεται"
Santiago,3,5,"Así también, la lengua es un miembro pequeño, y se gloría de grandes cosas. He aquí, un pequeño fuego ­cuán grande bosque enciende! ουτως και η γλωσσα μικρον μελος εστιν και μεγαλα αυχει ιδου ηλικον πυρ ηλικην υλην αναπτει"
Santiago,3,6,"Y la lengua es un fuego, un mundo de maldad. Así la lengua está puesta entre nuestros miembros, la cual contamina todo el cuerpo, e   inflama la rueda de la creación, y es inflamada del infierno. και η γλωσσα πυρ ο κοσμος της αδικιας η γλωσσα καθισταται εν τοις μελεσιν ημων η σπιλουσα ολον το σωμα και φλογιζουσα τον τροχον της γενεσεως και φλογιζομενη υπο της γεεννης"
Santiago,3,7,"Porque toda naturaleza de bestias, y de aves, y de serpientes, y de seres de la mar, se doma y es domada de la naturaleza humana: πασα γαρ φυσις θηριων τε και πετεινων ερπετων τε και εναλιων δαμαζεται και δεδαμασται τη φυσει τη ανθρωπινη"
Santiago,3,8,"Pero ningún hombre puede domar la lengua, que es un mal que no puede ser refrenado; llena de veneno mortal. την δε γλωσσαν ουδεις δαμασαι δυναται ανθρωπων ακαταστατον κακον μεστη ιου θανατηφορου"
Santiago,3,9,"Con ella bendecimos al Dios y Padre, y con ella maldecimos a los hombres, los cuales son hechos a la semejanza de Dios. εν αυτη ευλογουμεν τον κυριον και πατερα και εν αυτη καταρωμεθα τους ανθρωπους τους καθ ομοιωσιν θεου γεγονοτας"
Santiago,3,10,"De una misma boca proceden bendición y maldición. Hermanos míos, no conviene que estas cosas sean así hechas. εκ του αυτου στοματος εξερχεται ευλογια και καταρα ου χρη αδελφοι μου ταυτα ουτως γινεσθαι"
Santiago,3,11,¿Echa alguna fuente por una misma abertura agua dulce y amarga? μητι η πηγη εκ της αυτης οπης βρυει το γλυκυ και το πικρον
Santiago,3,12,"Hermanos míos, ¿puede la higuera producir aceitunas, o  la vid higos? Así ninguna fuente puede hacer agua salada y dulce. μη δυναται αδελφοι μου συκη ελαιας ποιησαι η αμπελος συκα ουτε αλυκον γλυκυ ποιησαι υδωρ"
Santiago,3,13,¿Quién es sabio y avisado entre vosotros? muestre por buena conversación sus obras en mansedumbre de sabiduría. τις σοφος και επιστημων εν υμιν δειξατω εκ της καλης αναστροφης τα εργα αυτου εν πραυτητι σοφιας
Santiago,3,14,"Pero si tenéis envidia amarga y contención en vuestros corazones, no os gloriés, ni seáis mentirosos contra la verdad: ει δε ζηλον πικρον εχετε και εριθειαν εν τη καρδια υμων μη κατακαυχασθε και ψευδεσθε κατα της αληθειας"
Santiago,3,15,"Que esta sabiduría no es la que desciende de lo alto, sino terrena, animal, diabólica. ουκ εστιν αυτη η σοφια ανωθεν κατερχομενη αλλα επιγειος ψυχικη δαιμονιωδης"
Santiago,3,16,"Porque donde hay envidia y contención, allí hay perturbación y toda obra perversa. οπου γαρ ζηλος και εριθεια εκει ακαταστασια και παν φαυλον πραγμα"
Santiago,3,17,"Mas la sabiduría que es de lo alto, primeramente es pura, después pacífica, modesta, benigna, llena de misericordia y de buenos frutos, no juzgadora, no fingida. η δε ανωθεν σοφια πρωτον μεν αγνη εστιν επειτα ειρηνικη επιεικης ευπειθης μεστη ελεους και καρπων αγαθων αδιακριτος ανυποκριτος"
Santiago,3,18,Y el fruto de justicia se siembra en paz para aquellos que hacen paz. καρπος δε δικαιοσυνης εν ειρηνη σπειρεται τοις ποιουσιν ειρηνην
Santiago,4,1,"¿De dónde vienen las guerras y los pleitos entre vosotros? ¿No son de vuestras concupiscencias, las cuales combaten en vuestros miembros? ποθεν πολεμοι και ποθεν μαχαι εν υμιν ουκ εντευθεν εκ των ηδονων υμων των στρατευομενων εν τοις μελεσιν υμων"
Santiago,4,2,"Codiciáis, y no tenéis; matáis y ardéis de envidia, y no podéis alcanzar; combatís y gerreáis, y no tenéis lo que deseáis, porque no pedís. επιθυμειτε και ουκ εχετε φονευετε και ζηλουτε και ου δυνασθε επιτυχειν μαχεσθε και πολεμειτε ουκ εχετε δια το μη αιτεισθαι υμας"
Santiago,4,3,"Pedís, y no recibís, porque pedís mal, para gastar en vuestros deleites. αιτειτε και ου λαμβανετε διοτι κακως αιτεισθε ινα εν ταις ηδοναις υμων δαπανησητε"
Santiago,4,4,"Adúlteros y adúlteras, ¿no sabéis que la amistad del mundo es enemistad con Dios? Cualquiera pues que quisiere ser amigo del mundo, se constituye enemigo de Dios. μοιχαλιδες ουκ οιδατε οτι η φιλια του κοσμου εχθρα του θεου εστιν ος εαν ουν βουληθη φιλος ειναι του κοσμου εχθρος του θεου καθισταται"
Santiago,4,5,¿Pensáis que la Escritura dice sin causa: Es espíritu que mora en nosotros codicia para envidia? η δοκειτε οτι κενως η γραφη λεγει προς φθονον επιποθει το πνευμα ο κατωκισεν εν ημιν
Santiago,4,6,"Mas él da mayor gracia. Por esto dice: Dios resiste a los soberbios, y da gracia a los humildes. μειζονα δε διδωσιν χαριν διο λεγει ο θεος υπερηφανοις αντιτασσεται ταπεινοις δε διδωσιν χαριν"
Santiago,4,7,"Someteos pues a Dios; resistid al diablo, y de vosotros huirá. υποταγητε ουν τω θεω αντιστητε δε τω διαβολω και φευξεται αφ υμων"
Santiago,4,8,"Allegaos a Dios, y él se allegará a vosotros. Pecadores, limpiad las manos; y vosotros de doblado ánimo, purificad los corazones. εγγισατε τω θεω και εγγισει υμιν καθαρισατε χειρας αμαρτωλοι και αγνισατε καρδιας διψυχοι"
Santiago,4,9,"Afligíos, y lamentad, y llorad. Vuestra risa se convierta en lloro, y vuestro gozo en tristeza. ταλαιπωρησατε και πενθησατε και κλαυσατε ο γελως υμων εις πενθος μετατραπητω και η χαρα εις κατηφειαν"
Santiago,4,10,"Humillaos delante del Señor, y él os ensalzará. ταπεινωθητε ενωπιον κυριου και υψωσει υμας"
Santiago,4,11,"Hermanos, no murmuréis los unos de los otros. El que murmura del hermano, y juzga a su hermano, este tal murmura de la ley, y juzga a la ley; pero si tú juzgas a la ley, no eres guardador de la ley, sino juez. μη καταλαλειτε αλληλων αδελφοι ο καταλαλων αδελφου η κρινων τον αδελφον αυτου καταλαλει νομου και κρινει νομον ει δε νομον κρινεις ουκ ει ποιητης νομου αλλα κριτης"
Santiago,4,12,"Uno es el dador de la ley, que puede salvar y perder: ¿quién eres tú que juzgas a otro? εις εστιν νομοθετης και κριτης ο δυναμενος σωσαι και απολεσαι συ δε τις ει ο κρινων τον πλησιον"
Santiago,4,13,"Ea ahora, los que decís: Hoy y mañana iremos a tal ciudad, y estaremos allá un año, y compraremos mercadería, y ganaremos: αγε νυν οι λεγοντες σημερον η αυριον πορευσομεθα εις τηνδε την πολιν και ποιησομεν εκει ενιαυτον και εμπορευσομεθα και κερδησομεν"
Santiago,4,14,"Y no sabéis lo que será mañana. Porque ¿qué es vuestra vida? Ciertamente es un vapor que se aparece por un poco de tiempo, y luego se desvanece. οιτινες ουκ επιστασθε της αυριον ποια η ζωη υμων ατμις γαρ εστε προς ολιγον φαινομενη επειτα και αφανιζομενη"
Santiago,4,15,"En lugar de lo cual deberíais decir: Si el Señor quisiere, y si viviéremos, haremos esto o  aquello. αντι του λεγειν υμας εαν ο κυριος θελη και ζησομεν και ποιησομεν τουτο η εκεινο"
Santiago,4,16,Mas ahora os jactáis en vuestras soberbias. Toda jactancia semejante es mala. νυν δε καυχασθε εν ταις αλαζονειαις υμων πασα καυχησις τοιαυτη πονηρα εστιν
Santiago,4,17,"El pecado, pues, está en aquel que sabe hacer lo bueno, y no lo hace. ειδοτι ουν καλον ποιειν και μη ποιουντι αμαρτια αυτω εστιν"
Santiago,5,1,"Ea ya ahora, oh ricos, llorad aullando por vuestras miserias que os vendrán. αγε νυν οι πλουσιοι κλαυσατε ολολυζοντες επι ταις ταλαιπωριαις υμων ταις επερχομεναις"
Santiago,5,2,Vuestras riquezas están podridas: vuestras ropas están comidas de polilla. ο πλουτος υμων σεσηπεν και τα ιματια υμων σητοβρωτα γεγονεν
Santiago,5,3,"Vuestro oro y plata están corrompidos de orín; y su orín os será testimonio, y comerá del todo vuestras carnes como fuego. Os habéis allegado tesoro para en los postreros días. ο χρυσος υμων και ο αργυρος κατιωται και ο ιος αυτων εις μαρτυριον υμιν εσται και φαγεται τας σαρκας υμων ως πυρ εθησαυρισατε εν εσχαταις ημεραις"
Santiago,5,4,"He aquí, el jornal de los obreros que han segado vuestras tierras, el cual por engaño no les ha sido pagado de vosotros, clama; y los clamores de los que habían segado, han entrado en los oídos del Señor de los ejércitos. ιδου ο μισθος των εργατων των αμησαντων τας χωρας υμων ο αφυστερημενος αφ υμων κραζει και αι βοαι των θερισαντων εις τα ωτα κυριου σαβαωθ εισεληλυθαν"
Santiago,5,5,"Habéis vivido en deleites sobre la tierra, y sido disolutos; habéis cebado vuestros corazones como en el día de sacrificios. ετρυφησατε επι της γης και εσπαταλησατε εθρεψατε τας καρδιας υμων εν ημερα σφαγης"
Santiago,5,6,Habéis condenado y muerto al justo; y él no os resiste. κατεδικασατε εφονευσατε τον δικαιον ουκ αντιτασσεται υμιν
Santiago,5,7,"Pues, hermanos, tened paciencia hasta la venida del Señor. Mirad cómo el labrador espera el precioso fruto de la tierra, aguardando con paciencia, hasta que reciba la lluvia temprana y tardía. μακροθυμησατε ουν αδελφοι εως της παρουσιας του κυριου ιδου ο γεωργος εκδεχεται τον τιμιον καρπον της γης μακροθυμων επ αυτω εως λαβη προιμον και οψιμον"
Santiago,5,8,Tened también vosotros paciencia; confirmad vuestros corazones: porque la venida del Señor se acerca. μακροθυμησατε και υμεις στηριξατε τας καρδιας υμων οτι η παρουσια του κυριου ηγγικεν
Santiago,5,9,"Hermanos, no os quejéis unos contra otros, porque no seáis condenados; he aquí, el juez está delante de la puerta. μη στεναζετε αδελφοι κατ αλληλων ινα μη κριθητε ιδου ο κριτης προ των θυρων εστηκεν"
Santiago,5,10,"Hermanos míos, tomad por ejemplo de aflicción y de paciencia, a los profetas que hablaron en nombre del Señor. υποδειγμα λαβετε αδελφοι της κακοπαθιας και της μακροθυμιας τους προφητας οι ελαλησαν εν τω ονοματι κυριου"
Santiago,5,11,"He aquí, tenemos por bienaventurados a los que sufren. Habéis oído la paciencia de Job, y habéis visto el fin del Señor, que el Señor es muy misericordioso y piadoso. ιδου μακαριζομεν τους υπομειναντας την υπομονην ιωβ ηκουσατε και το τελος κυριου ειδετε οτι πολυσπλαγχνος εστιν ο κυριος και οικτιρμων"
Santiago,5,12,"Mas sobre todo, hermanos míos, no juréis, ni por el cielo, ni por la tierra, ni por otro cualquier juramento; sino vuestro sí sea sí, y vuestro no sea no; porque no caigáis en condenación. προ παντων δε αδελφοι μου μη ομνυετε μητε τον ουρανον μητε την γην μητε αλλον τινα ορκον ητω δε υμων το ναι ναι και το ου ου ινα μη υπο κρισιν πεσητε"
Santiago,5,13,¿Está alguno entre vosotros afligido? haga oración. ¿Está alguno alegre? cante salmos. κακοπαθει τις εν υμιν προσευχεσθω ευθυμει τις ψαλλετω
Santiago,5,14,"¿Está alguno enfermo entre vosotros? llame a los ancianos de la iglesia, y oren por él, ungiéndole con aceite en el nombre del Señor. ασθενει τις εν υμιν προσκαλεσασθω τους πρεσβυτερους της εκκλησιας και προσευξασθωσαν επ αυτον αλειψαντες ελαιω εν τω ονοματι [του κυριου]"
Santiago,5,15,"Y la oración de fe salvará al enfermo, y el Señor lo levantará; y si estuviere en pecados, le serán perdonados. και η ευχη της πιστεως σωσει τον καμνοντα και εγερει αυτον ο κυριος καν αμαρτιας η πεποιηκως αφεθησεται αυτω"
Santiago,5,16,"Confesaos vuestras faltas unos a otros, y rogad los unos por los otros, para que seáis sanos; la oración del justo, obrando eficazmente, puede mucho. εξομολογεισθε ουν αλληλοις τας αμαρτιας και προσευχεσθε υπερ αλληλων οπως ιαθητε πολυ ισχυει δεησις δικαιου ενεργουμενη"
Santiago,5,17,"Elías era hombre sujeto a semejantes pasiones que nosotros, y rogó con oración que no lloviese, y no llovió sobre la tierra en tres años y seis meses. ηλιας ανθρωπος ην ομοιοπαθης ημιν και προσευχη προσηυξατο του μη βρεξαι και ουκ εβρεξεν επι της γης ενιαυτους τρεις και μηνας εξ"
Santiago,5,18,"Y otra vez oró, y el cielo dió lluvia, y la tierra produjo su fruto. και παλιν προσηυξατο και ο ουρανος υετον εδωκεν και η γη εβλαστησεν τον καρπον αυτης"
Santiago,5,19,"Hermanos, si alguno de entre vosotros ha errado de la verdad, y alguno le convirtiere, αδελφοι μου εαν τις εν υμιν πλανηθη απο της αληθειας και επιστρεψη τις αυτον"
Santiago,5,20,"sepa que el que hubiere hecho convertir al pecador del error de su camino, salvará un alma de muerte, y cubrirá multitud de pecados. γινωσκετε οτι ο επιστρεψας αμαρτωλον εκ πλανης οδου αυτου σωσει ψυχην αυτου εκ θανατου και καλυψει πληθος αμαρτιων"
