Libro,Capítulo,Versículo,Texto
2 Timoteo,1,11,"del cual yo soy puesto predicador, y apóstol, y maestro de los Gentiles. εις ο ετεθην εγω κηρυξ και αποστολος και διδασκαλος"
2 Timoteo,1,12,"Por lo cual asimismo padezco esto: mas no me avergüenzo; porque yo sé a quien he creído, y estoy cierto que es poderoso para guardar mi depósito para aquel día. δι ην αιτιαν και ταυτα πασχω αλλ ουκ επαισχυνομαι οιδα γαρ ω πεπιστευκα και πεπεισμαι οτι δυνατος εστιν την παραθηκην μου φυλαξαι εις εκεινην την ημεραν"
2 Timoteo,1,13,"Retén la forma de las sanas palabras que de mi oíste, en la fe y amor que es en Cristo Jesús. υποτυπωσιν εχε υγιαινοντων λογων ων παρ εμου ηκουσας εν πιστει και αγαπη τη εν χριστω ιησου"
2 Timoteo,1,14,Guarda el buen depósito por el Espíritu Santo que habita en nosotros. την καλην παραθηκην φυλαξον δια πνευματος αγιου του ενοικουντος εν ημιν
2 Timoteo,1,15,"Ya sabes esto, que me han sido contrarios todos los que son en Asia, de los cuales son Figello y Hermógenes. οιδας τουτο οτι απεστραφησαν με παντες οι εν τη ασια ων εστιν φυγελος και ερμογενης"
2 Timoteo,1,16,"Dé el Señor misericordia a la casa de Onesíforo; que muchas veces me refrigeró, y no se avergonzó de mi cadena: δωη ελεος ο κυριος τω ονησιφορου οικω οτι πολλακις με ανεψυξεν και την αλυσιν μου ουκ επαισχυνθη"
2 Timoteo,1,17,"Antes, estando él en Roma, me buscó solícitamente, y me halló. αλλα γενομενος εν ρωμη σπουδαιως εζητησεν με και ευρεν"
2 Timoteo,1,18,"Déle el Señor que halle misericordia cerca del Señor en aquel día. Y cuánto nos ayudó en Efeso, tú lo sabes mejor. δωη αυτω ο κυριος ευρειν ελεος παρα κυριου εν εκεινη τη ημερα και οσα εν εφεσω διηκονησεν βελτιον συ γινωσκεις"
2 Timoteo,2,1,"Pues tú, hijo mío, esfuérzate en la gracia que es en Cristo Jesús. συ ουν τεκνον μου ενδυναμου εν τη χαριτι τη εν χριστω ιησου"
2 Timoteo,2,2,"Y lo que has oído de mí entre muchos testigos, esto encarga a los hombres fieles que serán idóneos para enseñar también a otros. και α ηκουσας παρ εμου δια πολλων μαρτυρων ταυτα παραθου πιστοις ανθρωποις οιτινες ικανοι εσονται και ετερους διδαξαι"
2 Timoteo,2,3,"Tú pues, sufre trabajos como fiel soldado de Jesucristo. συγκακοπαθησον ως καλος στρατιωτης χριστου ιησου"
2 Timoteo,2,4,Ninguno que milita se embaraza en los negocios de la vida; a fin de agradar a aquel que lo tomó por soldado. ουδεις στρατευομενος εμπλεκεται ταις του βιου πραγματειαις ινα τω στρατολογησαντι αρεση
2 Timoteo,2,5,"Y aun también el que lidia, no es coronado si no lidiare legítimamente. εαν δε και αθλη τις ου στεφανουται εαν μη νομιμως αθληση"
2 Timoteo,2,6,"El labrador, para recibir los frutos, es menester que trabaje primero. τον κοπιωντα γεωργον δει πρωτον των καρπων μεταλαμβανειν"
2 Timoteo,2,7,Considera lo que digo; y el Señor te dé entendimiento en todo. νοει ο λεγω δωσει γαρ σοι ο κυριος συνεσιν εν πασιν
2 Timoteo,2,8,"Acuérdate que Jesucristo, el cual fué de la simiente de David, resucitó de los muertos conforme a mi evangelio; μνημονευε ιησουν χριστον εγηγερμενον εκ νεκρων εκ σπερματος δαυιδ κατα το ευαγγελιον μου"
2 Timoteo,2,9,"en el que sufro trabajo, hasta las prisiones a modo de malhechor; mas la palabra de Dios no está presa. εν ω κακοπαθω μεχρι δεσμων ως κακουργος αλλα ο λογος του θεου ου δεδεται"
2 Timoteo,2,10,"Por tanto, todo lo sufro por amor de los escogidos, para que ellos también consigan la salud que es en Cristo Jesús con gloria eterna. δια τουτο παντα υπομενω δια τους εκλεκτους ινα και αυτοι σωτηριας τυχωσιν της εν χριστω ιησου μετα δοξης αιωνιου"
2 Timoteo,2,11,"Es palabra fiel: Que si somos muertos con él, también viviremos con él: πιστος ο λογος ει γαρ συναπεθανομεν και συζησομεν"
2 Timoteo,2,12,"Si sufrimos, también reinaremos con él: si negáremos, él también nos negará: ει υπομενομεν και συμβασιλευσομεν ει αρνησομεθα κακεινος αρνησεται ημας"
2 Timoteo,2,13,"Si fuéremos infieles, él permanece fiel: no se puede negar a sí mismo. ει απιστουμεν εκεινος πιστος μενει αρνησασθαι γαρ εαυτον ου δυναται"
2 Timoteo,2,14,"Recuérdales esto, protestando delante del Señor que no contiendan en palabras, lo cual para nada aprovecha, antes trastorna a los oyentes. ταυτα υπομιμνησκε διαμαρτυρομενος ενωπιον του θεου μη λογομαχειν επ ουδεν χρησιμον επι καταστροφη των ακουοντων"
2 Timoteo,2,15,"Procura con diligencia presentarte a Dios aprobado, como obrero que no tiene de qué avergonzarse, que traza bien la palabra de verdad. σπουδασον σεαυτον δοκιμον παραστησαι τω θεω εργατην ανεπαισχυντον ορθοτομουντα τον λογον της αληθειας"
2 Timoteo,2,16,Mas evita profanas y vanas parlerías; porque muy adelante irán en la impiedad. τας δε βεβηλους κενοφωνιας περιιστασο επι πλειον γαρ προκοψουσιν ασεβειας
2 Timoteo,2,17,Y la palabra de ellos carcomerá como gangrena: de los cuales es Himeneo y Fileto; και ο λογος αυτων ως γαγγραινα νομην εξει ων εστιν υμεναιος και φιλητος
2 Timoteo,2,18,"que se han descaminado de la verdad, diciendo que la resurrección es ya hecha, y trastornan la fe de algunos. οιτινες περι την αληθειαν ηστοχησαν λεγοντες αναστασιν ηδη γεγονεναι και ανατρεπουσιν την τινων πιστιν"
2 Timoteo,2,19,"Pero el fundamento de Dios está firme, teniendo este sello: Conoce el Señor a los que son suyos; y: Apártese de iniquidad todo aquel que invoca el nombre de Cristo. ο μεντοι στερεος θεμελιος του θεου εστηκεν εχων την σφραγιδα ταυτην εγνω κυριος τους οντας αυτου και αποστητω απο αδικιας πας ο ονομαζων το ονομα κυριου"
2 Timoteo,2,20,"Mas en una casa grande, no solamente hay vasos de oro y de plata, sino también de madera y de barro: y asimismo unos para honra, y otros para deshonra. εν μεγαλη δε οικια ουκ εστιν μονον σκευη χρυσα και αργυρα αλλα και ξυλινα και οστρακινα και α μεν εις τιμην α δε εις ατιμιαν"
2 Timoteo,2,21,"Así que, si alguno se limpiare de estas cosas, será vaso para honra, santificado, y útil para los usos del Señor, y aparejado para todo buena obra. εαν ουν τις εκκαθαρη εαυτον απο τουτων εσται σκευος εις τιμην ηγιασμενον ευχρηστον τω δεσποτη εις παν εργον αγαθον ητοιμασμενον"
2 Timoteo,2,22,"Huye también los deseos juveniles; y sigue la justicia, la fe, la caridad, la paz, con los que invocan al Señor de puro corazón. τας δε νεωτερικας επιθυμιας φευγε διωκε δε δικαιοσυνην πιστιν αγαπην ειρηνην μετα των επικαλουμενων τον κυριον εκ καθαρας καρδιας"
2 Timoteo,2,23,"Empero las cuestiones necias y sin sabiduría desecha, sabiendo que engendran contiendas. τας δε μωρας και απαιδευτους ζητησεις παραιτου ειδως οτι γεννωσιν μαχας"
2 Timoteo,2,24,"Que el siervo del Señor no debe ser litigioso, sino manso para con todos, apto para enseñar, sufrido; δουλον δε κυριου ου δει μαχεσθαι αλλα ηπιον ειναι προς παντας διδακτικον ανεξικακον"
2 Timoteo,2,25,"que con mansedumbre corrija a los que se oponen: si quizá Dios les dé que se arrepientan para conocer la verdad, εν πραυτητι παιδευοντα τους αντιδιατιθεμενους μηποτε δωη αυτοις ο θεος μετανοιαν εις επιγνωσιν αληθειας"
2 Timoteo,2,26,"y se zafen del lazo del diablo, en que están cuativos a voluntad de él. και ανανηψωσιν εκ της του διαβολου παγιδος εζωγρημενοι υπ αυτου εις το εκεινου θελημα"
2 Timoteo,3,1,"Esto también sepas, que en los postreros días vendrán tiempos peligrosos: τουτο δε γινωσκε οτι εν εσχαταις ημεραις ενστησονται καιροι χαλεποι"
2 Timoteo,3,2,"Que habrá hombres amadores de sí mismos, avaros, vanagloriosos, soberbios, detractores, desobedientes a los padres, ingratos, sin santidad, εσονται γαρ οι ανθρωποι φιλαυτοι φιλαργυροι αλαζονες υπερηφανοι βλασφημοι γονευσιν απειθεις αχαριστοι ανοσιοι"
2 Timoteo,3,3,"sin afecto, desleales, calumniadores, destemplados, crueles, aborrecedores de lo bueno, αστοργοι ασπονδοι διαβολοι ακρατεις ανημεροι αφιλαγαθοι"
2 Timoteo,3,4,"traidores, arrebatados, hinchados, amadores de los deleites más que de Dios; προδοται προπετεις τετυφωμενοι φιληδονοι μαλλον η φιλοθεοι"
2 Timoteo,3,5,"teniendo apariencia de piedad, mas habiendo negado la eficacia de ella: y a éstos evita. εχοντες μορφωσιν ευσεβειας την δε δυναμιν αυτης ηρνημενοι και τουτους αποτρεπου"
2 Timoteo,3,6,"Porque de éstos son los que se entran por las casas, y llevan cautivas las mujercillas cargadas de pecados, llevadas de diversas concupiscencias; εκ τουτων γαρ εισιν οι ενδυνοντες εις τας οικιας και αιχμαλωτιζοντες γυναικαρια σεσωρευμενα αμαρτιαις αγομενα επιθυμιαις ποικιλαις"
2 Timoteo,3,7,"que siempre aprenden, y nunca pueden acabar de llegar al conocimiento de la verdad. παντοτε μανθανοντα και μηδεποτε εις επιγνωσιν αληθειας ελθειν δυναμενα"
2 Timoteo,3,8,"Y de la manera que Jannes y Jambres resistieron a Moisés, así también estos resisten a la verdad; hombres corruptos de entendimiento, réprobos acerca de la fe. ον τροπον δε ιαννης και ιαμβρης αντεστησαν μωυσει ουτως και ουτοι ανθιστανται τη αληθεια ανθρωποι κατεφθαρμενοι τον νουν αδοκιμοι περι την πιστιν"
2 Timoteo,3,9,"Mas no prevalecerán; porque su insensatez será manifiesta a todos, como también lo fué la de aquéllos. αλλ ου προκοψουσιν επι πλειον η γαρ ανοια αυτων εκδηλος εσται πασιν ως και η εκεινων εγενετο"
2 Timoteo,3,10,"Pero tú has comprendido mi doctrina, instrucción, intento, fe, largura de ánimo, caridad, paciencia, συ δε παρηκολουθησας μου τη διδασκαλια τη αγωγη τη προθεσει τη πιστει τη μακροθυμια τη αγαπη τη υπομονη"
2 Timoteo,3,11,"persecuciones, aflicciones, cuales me sobrevinieron en Antioquía, en Iconio, en Listra, cuales persecuciones he sufrido; y de todas me ha librado el Señor. τοις διωγμοις τοις παθημασιν οια μοι εγενετο εν αντιοχεια εν ικονιω εν λυστροις οιους διωγμους υπηνεγκα και εκ παντων με ερρυσατο ο κυριος"
2 Timoteo,3,12,"Y también todos los que quieren vivir píamente en Cristo Jesús, padecerán persecución. και παντες δε οι θελοντες ζην ευσεβως εν χριστω ιησου διωχθησονται"
2 Timoteo,3,13,"Mas los malos hombres y los engañadores, irán de mal en peor, engañando y siendo engañados. πονηροι δε ανθρωποι και γοητες προκοψουσιν επι το χειρον πλανωντες και πλανωμενοι"
2 Timoteo,3,14,"Empero persiste tú en lo que has aprendido y te persuadiste, sabiendo de quién has aprendido; συ δε μενε εν οις εμαθες και επιστωθης ειδως παρα τινων εμαθες"
2 Timoteo,3,15,"y que desde la niñez has sabido las Sagradas Escrituras, las cuales te pueden hacer sabio para la salud por la fe que es en Cristo Jesús. και οτι απο βρεφους ιερα γραμματα οιδας τα δυναμενα σε σοφισαι εις σωτηριαν δια πιστεως της εν χριστω ιησου"
2 Timoteo,3,16,"Toda Escritura es inspirada divinamente y útil para enseñar, para redargüir, para corregir, para instituir en justicia, πασα γραφη θεοπνευστος και ωφελιμος προς διδασκαλιαν προς ελεγμον προς επανορθωσιν προς παιδειαν την εν δικαιοσυνη"
2 Timoteo,3,17,"para que el hombre de Dios sea perfecto, enteramente instruído para toda buena obra. ινα αρτιος η ο του θεου ανθρωπος προς παν εργον αγαθον εξηρτισμενος"
2 Timoteo,4,1,"Requiero yo pues delante de Dios, y del Señor Jesucristo, que ha de juzgar a los vivos y los muertos en su manifestación y en su reino. διαμαρτυρομαι ενωπιον του θεου και χριστου ιησου του μελλοντος κρινειν ζωντας και νεκρους και την επιφανειαν αυτου και την βασιλειαν αυτου"
2 Timoteo,4,2,"Que prediques la palabra; que instes a tiempo y fuera de tiempo; redarguye, reprende; exhorta con toda paciencia y doctrina. κηρυξον τον λογον επιστηθι ευκαιρως ακαιρως ελεγξον επιτιμησον παρακαλεσον εν παση μακροθυμια και διδαχη"
2 Timoteo,4,3,"Porque vendrá tiempo cuando ni sufrirán la sana doctrina; antes, teniendo comezón de oir, se amotonarán maestros conforme a sus concupiscencias, εσται γαρ καιρος οτε της υγιαινουσης διδασκαλιας ουκ ανεξονται αλλα κατα τας ιδιας επιθυμιας εαυτοις επισωρευσουσιν διδασκαλους κνηθομενοι την ακοην"
2 Timoteo,4,4,y apartarán de la verdad el oído y se volverán a las fábulas. και απο μεν της αληθειας την ακοην αποστρεψουσιν επι δε τους μυθους εκτραπησονται
2 Timoteo,4,5,"Pero tú vela en todo, soporta las aflicciones, haz la obra de evangelista, cumple tu ministerio. συ δε νηφε εν πασιν κακοπαθησον εργον ποιησον ευαγγελιστου την διακονιαν σου πληροφορησον"
2 Timoteo,4,6,"Porque yo ya estoy para ser ofrecido, y el tiempo de mi partida está cercano. εγω γαρ ηδη σπενδομαι και ο καιρος της αναλυσεως μου εφεστηκεν"
2 Timoteo,4,7,"He peleado la buena batalla, he acabado la carrera, he guardado la fe. τον καλον αγωνα ηγωνισμαι τον δρομον τετελεκα την πιστιν τετηρηκα"
2 Timoteo,4,8,"Por lo demás, me está guardada la corona de justicia, la cual me dará el Señor, juez justo, en aquel día; y no sólo a mí, sino también a todos los que aman su venida. λοιπον αποκειται μοι ο της δικαιοσυνης στεφανος ον αποδωσει μοι ο κυριος εν εκεινη τη ημερα ο δικαιος κριτης ου μονον δε εμοι αλλα και πασιν τοις ηγαπηκοσιν την επιφανειαν αυτου"
2 Timoteo,4,9,Procura venir presto a mí: σπουδασον ελθειν προς με ταχεως
2 Timoteo,4,10,"Porque Demas me ha desamparado, amando este siglo, y se ha ido a Tesalónica; Crescente a Galacia, Tito a Dalmacia. δημας γαρ με εγκατελειπεν αγαπησας τον νυν αιωνα και επορευθη εις θεσσαλονικην κρησκης εις γαλατιαν τιτος εις δαλματιαν"
2 Timoteo,4,11,"Lucas solo está conmigo. Toma a Marcos, y traéle contigo; porque me es útil para el ministerio. λουκας εστιν μονος μετ εμου μαρκον αναλαβων αγε μετα σεαυτου εστιν γαρ μοι ευχρηστος εις διακονιαν"
2 Timoteo,4,12,A Tychîco envié a Efeso. τυχικον δε απεστειλα εις εφεσον
2 Timoteo,4,13,"Trae, cuando vinieres, el capote que dejé en Troas en casa de Carpo: y los libros, mayormente los pergaminos. τον φαιλονην ον απελειπον εν τρωαδι παρα καρπω ερχομενος φερε και τα βιβλια μαλιστα τας μεμβρανας"
2 Timoteo,4,14,Alejandro el calderero me ha causado muchos males: el Señor le pague conforme a sus hechos. αλεξανδρος ο χαλκευς πολλα μοι κακα ενεδειξατο αποδωσει αυτω ο κυριος κατα τα εργα αυτου
2 Timoteo,4,15,Guárdate tú también de él; que en grande manera ha resistido a nuestras palabras. ον και συ φυλασσου λιαν γαρ αντεστη τοις ημετεροις λογοις
2 Timoteo,4,16,"En mi primera defensa ninguno me ayudó, antes me desampararon todos: no les sea imputado. εν τη πρωτη μου απολογια ουδεις μοι παρεγενετο αλλα παντες με εγκατελειπον μη αυτοις λογισθειη"
2 Timoteo,4,17,"Mas el Señor me ayudó, y me esforzó para que por mí fuese cumplida la predicación, y todos los Gentiles oyesen; y fuí librado de la boca del león. ο δε κυριος μοι παρεστη και ενεδυναμωσεν με ινα δι εμου το κηρυγμα πληροφορηθη και ακουσωσιν παντα τα εθνη και ερρυσθην εκ στοματος λεοντος"
2 Timoteo,4,18,"Y el Señor me librará de toda obra mala, y me preservará para su reino celestial: al cual sea gloria por los siglos de los siglos. Amén. ρυσεται με ο κυριος απο παντος εργου πονηρου και σωσει εις την βασιλειαν αυτου την επουρανιον ω η δοξα εις τους αιωνας των αιωνων αμην"
2 Timoteo,4,19,"Saluda a Prisca y a Aquila, y a la casa de Onesíforo. ασπασαι πρισκαν και ακυλαν και τον ονησιφορου οικον"
2 Timoteo,4,20,Erasto se quedó en Corinto; y a Trófimo dejé en Mileto enfermo. εραστος εμεινεν εν κορινθω τροφιμον δε απελειπον εν μιλητω ασθενουντα
2 Timoteo,4,21,"Procura venir antes del invierno. Eubulo te saluda, y Pudente, y Lino, y Claudia, y todos los hermanos. σπουδασον προ χειμωνος ελθειν ασπαζεται σε ευβουλος και πουδης και λινος και κλαυδια και οι αδελφοι [παντες]"

2 Timoteo,4,22,"El Señor Jesucristo sea con tu espíritu. La gracia sea con vosotros. Amén. Epístola a Timoteo, el cual fué el primer obispo ordenado en Efeso, fué escrita de Roma, cuando Pablo fué presentado la segunda vez a César Nerón. ο κυριος μετα του πνευματος σου η χαρις μεθ υμων"
