Libro,Capítulo,Versículo,Texto
Hebreos,1,13,"Pues, ¿á cuál de los ángeles dijo jamás: Siéntate a mi diestra, hasta que ponga a tus enemigos por estrado de tus pies? προς τινα δε των αγγελων ειρηκεν ποτε καθου εκ δεξιων μου εως αν θω τους εχθρους σου υποποδιον των ποδων σου"
Hebreos,1,14,"¿No son todos espíritus administradores, enviados para servicio a favor de los que serán herederos de salud? ουχι παντες εισιν λειτουργικα πνευματα εις διακονιαν αποστελλομενα δια τους μελλοντας κληρονομειν σωτηριαν"
Hebreos,2,1,"Por tanto, es menester que con más diligencia atendamos a las cosas que hemos oído, porque acaso no nos escurramos. δια τουτο δει περισσοτερως προσεχειν ημας τοις ακουσθεισιν μηποτε παραρυωμεν"
Hebreos,2,2,"Porque si la palabra dicha por los ángeles fué firme, y toda rebeliíon y desobediencia recibió justa paga de retribución, ει γαρ ο δι αγγελων λαληθεις λογος εγενετο βεβαιος και πασα παραβασις και παρακοη ελαβεν ενδικον μισθαποδοσιαν"
Hebreos,2,3,"¿Cómo escaparemos nosotros, si tuviéremos en poco una salud tan grande? La cual, habiendo comenzado a ser publicada por el Señor, ha sido confirmada hasta nosotros por los que oyeron; πως ημεις εκφευξομεθα τηλικαυτης αμελησαντες σωτηριας ητις αρχην λαβουσα λαλεισθαι δια του κυριου υπο των ακουσαντων εις ημας εβεβαιωθη"
Hebreos,2,4,"testificando juntamente con ellos Dios, con señales y milagros, y diversas maravillas, y repartimientos del Espíritu Santo según su voluntad. συνεπιμαρτυρουντος του θεου σημειοις τε και τερασιν και ποικιλαις δυναμεσιν και πνευματος αγιου μερισμοις κατα την αυτου θελησιν"
Hebreos,2,5,"Porque no sujetó a los ángeles el mundo venidero, del cual hablamos. ου γαρ αγγελοις υπεταξεν την οικουμενην την μελλουσαν περι ης λαλουμεν"
Hebreos,2,6,"Testificó empero uno en cierto lugar, diciendo: ¿Qué es el hombre, que te acuerdas de él? ¿O el hijo del hombre, que le visitas? διεμαρτυρατο δε που τις λεγων τι εστιν ανθρωπος οτι μιμνησκη αυτου η υιος ανθρωπου οτι επισκεπτη αυτον"
Hebreos,2,7,"Tú le hiciste un poco menor que los ángeles, Coronástele de gloria y de honra, Y pusístete sobre las obras de tus manos; ηλαττωσας αυτον βραχυ τι παρ αγγελους δοξη και τιμη εστεφανωσας αυτον [και κατεστησας αυτον επι τα εργα των χειρων σου]"
Hebreos,2,8,"todas las cosas sujetaste debajo de sus pies. Porque en cuanto le sujetó todas las cosas, nada dejó que no sea sujeto a él; mas aun no vemos que todas las cosas le sean sujetas. παντα υπεταξας υποκατω των ποδων αυτου εν τω γαρ υποταξαι [αυτω] τα παντα ουδεν αφηκεν αυτω ανυποτακτον νυν δε ουπω ορωμεν αυτω τα παντα υποτεταγμενα"
Hebreos,2,9,"Empero vemos coronado de gloria y de honra, por el padecimiento de muerte, a aquel Jesús que es hecho un poco menor que los ángeles, para que por gracia de Dios gustase la muerte por todos. τον δε βραχυ τι παρ αγγελους ηλαττωμενον βλεπομεν ιησουν δια το παθημα του θανατου δοξη και τιμη εστεφανωμενον οπως χαριτι θεου υπερ παντος γευσηται θανατου"
Hebreos,2,10,"Porque convenía que aquel por cuya causa son todas las cosas, y por el cual todas las cosas subsisten, habiendo de llevar a la gloria a muchos hijos, hiciese consumado por aflicciones al autor de la salud de ellos. επρεπεν γαρ αυτω δι ον τα παντα και δι ου τα παντα πολλους υιους εις δοξαν αγαγοντα τον αρχηγον της σωτηριας αυτων δια παθηματων τελειωσαι"
Hebreos,2,11,"Porque el que santifica y los que son santificados, de uno son todos: por lo cual no se avergüenza de llamarlos hermanos, ο τε γαρ αγιαζων και οι αγιαζομενοι εξ ενος παντες δι ην αιτιαν ουκ επαισχυνεται αδελφους αυτους καλειν"
Hebreos,2,12,"diciendo: Anunciaré a mis hermanos tu nombre, En medio de la congregación te alabaré. λεγων απαγγελω το ονομα σου τοις αδελφοις μου εν μεσω εκκλησιας υμνησω σε"
Hebreos,2,13,"Y otra vez: Yo confiaré en él. Y otra vez: He aquí, yo y los hijos que me dió Dios. και παλιν εγω εσομαι πεποιθως επ αυτω και παλιν ιδου εγω και τα παιδια α μοι εδωκεν ο θεος"
Hebreos,2,14,"Así que, por cuanto los hijos participaron de carne y sangre, él también participó de lo mismo, para destruir por la muerte al que tenía el imperio de la muerte, es a saber, al diablo, επει ουν τα παιδια κεκοινωνηκεν αιματος και σαρκος και αυτος παραπλησιως μετεσχεν των αυτων ινα δια του θανατου καταργηση τον το κρατος εχοντα του θανατου τουτ εστιν τον διαβολον"
Hebreos,2,15,y librar a los que por el temor de la muerte estaban por toda la vida sujetos a servidumbre. και απαλλαξη τουτους οσοι φοβω θανατου δια παντος του ζην ενοχοι ησαν δουλειας
Hebreos,2,16,"Porque ciertamente no tomó a los ángeles, sino a la simiente de Abraham tomó. ου γαρ δηπου αγγελων επιλαμβανεται αλλα σπερματος αβρααμ επιλαμβανεται"
Hebreos,2,17,"Por lo cual, debía ser en todo semejante a los hermanos, para venir a ser misericordioso y fiel Pontífice en lo que es para con Dios, para expiar los pecados del pueblo. οθεν ωφειλεν κατα παντα τοις αδελφοις ομοιωθηναι ινα ελεημων γενηται και πιστος αρχιερευς τα προς τον θεον εις το ιλασκεσθαι τας αμαρτιας του λαου"
Hebreos,2,18,"Porque en cuanto él mismo padeció siendo tentado, es poderoso para socorrer a los que son tentados. εν ω γαρ πεπονθεν αυτος πειρασθεις δυναται τοις πειραζομενοις βοηθησαι"
Hebreos,3,1,"Por tanto, hermanos santos, participantes de la vocación celestial, considerad al Apóstol y Pontífice de nuestra profesión, Cristo Jesús; οθεν αδελφοι αγιοι κλησεως επουρανιου μετοχοι κατανοησατε τον αποστολον και αρχιερεα της ομολογιας ημων ιησουν"
Hebreos,3,2,"el cual es fiel al que le constituyó, como también lo fué Moisés sobre toda su casa. πιστον οντα τω ποιησαντι αυτον ως και μωυσης εν [ολω] τω οικω αυτου"
Hebreos,3,3,"Porque de tanto mayor gloria que Moisés éste es estimado digno, cuanto tiene mayor dignidad que la casa el que la fabricó. πλειονος γαρ ουτος δοξης παρα μωυσην ηξιωται καθ οσον πλειονα τιμην εχει του οικου ο κατασκευασας αυτον"
Hebreos,3,4,Porque toda casa es edificada de alguno: mas el que crió todas las cosas es Dios. πας γαρ οικος κατασκευαζεται υπο τινος ο δε παντα κατασκευασας θεος
Hebreos,3,5,"Y Moisés a la verdad fué fiel sobre toda su casa, como siervo, para testificar lo que se había de decir; και μωυσης μεν πιστος εν ολω τω οικω αυτου ως θεραπων εις μαρτυριον των λαληθησομενων"
Hebreos,3,6,"mas Cristo como hijo, sobre su casa; la cual casa somos nosotros, si hasta el cabo retuviéremos firme la confianza y la gloria de la esperanza. χριστος δε ως υιος επι τον οικον αυτου ου οικος εσμεν ημεις εαν την παρρησιαν και το καυχημα της ελπιδος [μεχρι τελους βεβαιαν] κατασχωμεν"
Hebreos,3,7,"Por lo cual, como dice el Espíritu Santo: Si oyereis hoy su voz, διο καθως λεγει το πνευμα το αγιον σημερον εαν της φωνης αυτου ακουσητε"
Hebreos,3,8,"no endurezcáis vuestros corazones como en la provocación, en el día de la tentación en el desierto, μη σκληρυνητε τας καρδιας υμων ως εν τω παραπικρασμω κατα την ημεραν του πειρασμου εν τη ερημω"
Hebreos,3,9,"donde me tentaron vuestros padres; me probaron, y vieron mis obras cuarenta años. ου επειρασαν οι πατερες υμων εν δοκιμασια και ειδον τα εργα μου τεσσερακοντα ετη"
Hebreos,3,10,"A causa de lo cual me enemisté con esta generación, y dije: Siempre divagan ellos de corazón, Y no han conocido mis caminos. διο προσωχθισα τη γενεα ταυτη και ειπον αει πλανωνται τη καρδια αυτοι δε ουκ εγνωσαν τας οδους μου"
Hebreos,3,11,"Juré, pues, en mi ira: No entrarán en mi reposo. ως ωμοσα εν τη οργη μου ει εισελευσονται εις την καταπαυσιν μου"
Hebreos,3,12,"Mirad, hermanos, que en ninguno de vosotros haya corazón malo de incredulidad para apartarse del Dios vivo: βλεπετε αδελφοι μηποτε εσται εν τινι υμων καρδια πονηρα απιστιας εν τω αποστηναι απο θεου ζωντος"
Hebreos,3,13,"Antes exhortaos los unos a los otros cada día, entre tanto que se dice Hoy; porque ninguno de vosotros se endurezca con engaño de pecado: αλλα παρακαλειτε εαυτους καθ εκαστην ημεραν αχρις ου το σημερον καλειται ινα μη σκληρυνθη τις εξ υμων απατη της αμαρτιας"
Hebreos,3,14,"Porque participantes de Cristo somos hechos, con tal que conservemos firme hasta el fin el principio de nuestra confianza; μετοχοι γαρ του χριστου γεγοναμεν εανπερ την αρχην της υποστασεως μεχρι τελους βεβαιαν κατασχωμεν"
Hebreos,3,15,"entre tanto que se dice: Si oyereis hoy su voz, No endurezcáis vuestros corazones, como en la provocación. εν τω λεγεσθαι σημερον εαν της φωνης αυτου ακουσητε μη σκληρυνητε τας καρδιας υμων ως εν τω παραπικρασμω"
Hebreos,3,16,"Porque algunos de los que habían salido de Egipto con Moisés, habiendo oído, provocaron, aunque no todos. τινες γαρ ακουσαντες παρεπικραναν αλλ ου παντες οι εξελθοντες εξ αιγυπτου δια μωυσεως"
Hebreos,3,17,"Mas ¿con cuáles estuvo enojado cuarenta años? ¿No fué con los que pecaron, cuyos cuerpos cayeron en el desierto? τισιν δε προσωχθισεν τεσσερακοντα ετη ουχι τοις αμαρτησασιν ων τα κωλα επεσεν εν τη ερημω"
Hebreos,3,18,"¿Y a quiénes juró que no entrarían en su reposo, sino a aquellos que no obedecieron? τισιν δε ωμοσεν μη εισελευσεσθαι εις την καταπαυσιν αυτου ει μη τοις απειθησασιν"
Hebreos,3,19,Y vemos que no pudieron entrar a causa de incredulidad. και βλεπομεν οτι ουκ ηδυνηθησαν εισελθειν δι απιστιαν
Hebreos,4,1,"Temamos, pues, que quedando aún la promesa de entrar en su reposo, parezca alguno de vosotros haberse apartado. φοβηθωμεν ουν μηποτε καταλειπομενης επαγγελιας εισελθειν εις την καταπαυσιν αυτου δοκη τις εξ υμων υστερηκεναι"
Hebreos,4,2,Porque también a nosotros se nos ha evangelizado como a ellos; mas no les aprovechó el oir la palabra a los que la oyeron sin mezclar fe. και γαρ εσμεν ευηγγελισμενοι καθαπερ κακεινοι αλλ ουκ ωφελησεν ο λογος της ακοης εκεινους μη συγκεκερασμενους τη πιστει τοις ακουσασιν
Hebreos,4,3,"Empero entramos en el reposo los que hemos creído, de la manera que dijo: Como juré en mi ira, No entrarán en mi reposo: aun acabadas las obras desde el principio del mundo. εισερχομεθα γαρ εις [την] καταπαυσιν οι πιστευσαντες καθως ειρηκεν ως ωμοσα εν τη οργη μου ει εισελευσονται εις την καταπαυσιν μου καιτοι των εργων απο καταβολης κοσμου γενηθεντων"
Hebreos,4,4,Porque en un cierto lugar dijo así del séptimo día: Y reposó Dios de todas sus obras en el séptimo día. ειρηκεν γαρ που περι της εβδομης ουτως και κατεπαυσεν ο θεος εν τη ημερα τη εβδομη απο παντων των εργων αυτου
Hebreos,4,5,Y otra vez aquí: No entrarán en mi reposo. και εν τουτω παλιν ει εισελευσονται εις την καταπαυσιν μου
Hebreos,4,6,"Así que, pues que resta que algunos han de entrar en él, y aquellos a quienes primero fué anunciado no entraron por causa de desobediencia, επει ουν απολειπεται τινας εισελθειν εις αυτην και οι προτερον ευαγγελισθεντες ουκ εισηλθον δι απειθειαν"
Hebreos,4,7,"determina otra vez un cierto día, diciendo por David: Hoy, después de tanto tiempo; como está dicho: Si oyereis su voz hoy, no endurezcáis vuestros corazones. παλιν τινα οριζει ημεραν σημερον εν δαυιδ λεγων μετα τοσουτον χρονον καθως προειρηται σημερον εαν της φωνης αυτου ακουσητε μη σκληρυνητε τας καρδιας υμων"
Hebreos,4,8,"Porque si Josué les hubiera dado el reposo, no hablaría después de otro día. ει γαρ αυτους ιησους κατεπαυσεν ουκ αν περι αλλης ελαλει μετα ταυτα ημερας"
Hebreos,4,9,"Por tanto, queda un reposo para el pueblo de Dios. αρα απολειπεται σαββατισμος τω λαω του θεου"
Hebreos,4,10,"Porque el que ha entrado en su reposo, también él ha reposado de sus obras, como Dios de las suyas. ο γαρ εισελθων εις την καταπαυσιν αυτου και αυτος κατεπαυσεν απο των εργων αυτου ωσπερ απο των ιδιων ο θεος"
Hebreos,4,11,Procuremos pues de entrar en aquel reposo; que ninguno caiga en semejante ejemplo de desobediencia. σπουδασωμεν ουν εισελθειν εις εκεινην την καταπαυσιν ινα μη εν τω αυτω τις υποδειγματι πεση της απειθειας
Hebreos,4,12,"Porque la palabra de Dios es viva y eficaz, y más penetrante que toda espada de dos filos: y que alcanza hasta partir el alma, y aun el espíritu, y las coyunturas y tuétanos, y discierne los pensamientos y las intenciones del corazón. ζων γαρ ο λογος του θεου και ενεργης και τομωτερος υπερ πασαν μαχαιραν διστομον και διικνουμενος αχρι μερισμου ψυχης και πνευματος αρμων τε και μυελων και κριτικος ενθυμησεων και εννοιων καρδιας"
Hebreos,4,13,Y no hay cosa criada que no sea manifiesta en su presencia; antes todas las cosas están desnudas y abiertas a los ojos de aquel a quien tenemos que dar cuenta. και ουκ εστιν κτισις αφανης ενωπιον αυτου παντα δε γυμνα και τετραχηλισμενα τοις οφθαλμοις αυτου προς ον ημιν ο λογος
Hebreos,4,14,"Por tanto, teniendo un gran Pontífice, que penetró los cielos, Jesús el Hijo de Dios, retengamos nuestra profesión. εχοντες ουν αρχιερεα μεγαν διεληλυθοτα τους ουρανους ιησουν τον υιον του θεου κρατωμεν της ομολογιας"
Hebreos,4,15,"Porque no tenemos un Pontífice que no se pueda compadecer de nuestras flaquezas; mas tentado en todo según nuestra semejanza, pero sin pecado. ου γαρ εχομεν αρχιερεα μη δυναμενον συμπαθησαι ταις ασθενειαις ημων πεπειρασμενον δε κατα παντα καθ ομοιοτητα χωρις αμαρτιας"
Hebreos,4,16,"Lleguémonos pues confiadamente al trono de la gracia, para alcanzar misericordia, y hallar gracia para el oportuno socorro. προσερχωμεθα ουν μετα παρρησιας τω θρονω της χαριτος ινα λαβωμεν ελεος και χαριν ευρωμεν εις ευκαιρον βοηθειαν"
Hebreos,5,1,"Porque todo pontífice, tomado de entre los hombres, es constituído a favor de los hombres en lo que a Dios toca, para que ofrezca presentes y sacrificios por los pecados: πας γαρ αρχιερευς εξ ανθρωπων λαμβανομενος υπερ ανθρωπων καθισταται τα προς τον θεον ινα προσφερη δωρα [τε] και θυσιας υπερ αμαρτιων"
Hebreos,5,2,"Que se pueda compadecer de los ignorantes y extraviados, pues que él también está rodeado de flaqueza; μετριοπαθειν δυναμενος τοις αγνοουσιν και πλανωμενοις επει και αυτος περικειται ασθενειαν"
Hebreos,5,3,"y por causa de ella debe, como por sí mismo, así también por el pueblo, ofrecer por los pecados. και δι αυτην οφειλει καθως περι του λαου ουτως και περι εαυτου προσφερειν περι αμαρτιων"
Hebreos,5,4,"Ni nadie toma para sí la honra, sino el que es llamado de Dios, como Aarón. και ουχ εαυτω τις λαμβανει την τιμην αλλα καλουμενος υπο του θεου καθωσπερ και ααρων"
Hebreos,5,5,"Así también Cristo no se glorificó a sí mismo haciéndose Pontífice, mas el que le dijo: Tú eres mi Hijo, Yo te he engendrado hoy; ουτως και ο χριστος ουχ εαυτον εδοξασεν γενηθηναι αρχιερεα αλλ ο λαλησας προς αυτον υιος μου ει συ εγω σημερον γεγεννηκα σε"
Hebreos,5,6,"como también dice en otro lugar: Tú eres sacerdote eternamente, según el orden de Melchisedec. καθως και εν ετερω λεγει συ ιερευς εις τον αιωνα κατα την ταξιν μελχισεδεκ"
Hebreos,5,7,"El cual en los días de su carne, ofreciendo ruegos y súplicas con gran clamor y lágrimas al que le podía librar de la muerte, fué oído por su reverencial miedo. ος εν ταις ημεραις της σαρκος αυτου δεησεις τε και ικετηριας προς τον δυναμενον σωζειν αυτον εκ θανατου μετα κραυγης ισχυρας και δακρυων προσενεγκας και εισακουσθεις απο της ευλαβειας"
Hebreos,5,8,"Y aunque era Hijo, por lo que padeció aprendió la obediencia; καιπερ ων υιος εμαθεν αφ ων επαθεν την υπακοην"
Hebreos,5,9,"y consumado, vino a ser causa de eterna salud a todos los que le obedecen; και τελειωθεις εγενετο πασιν τοις υπακουουσιν αυτω αιτιος σωτηριας αιωνιου"
Hebreos,5,10,Nombrado de Dios pontífice según el orden de Melchisedec. προσαγορευθεις υπο του θεου αρχιερευς κατα την ταξιν μελχισεδεκ
Hebreos,5,11,"Del cual tenemos mucho que decir, y dificultoso de declarar, por cuanto sois flacos para oir. περι ου πολυς ημιν ο λογος και δυσερμηνευτος λεγειν επει νωθροι γεγονατε ταις ακοαις"
Hebreos,5,12,"Porque debiendo ser ya maestros a causa del tiempo, tenéis necesidad de volver a ser enseñados cuáles sean los primeros rudimentos de las palabras de Dios; y habéis llegado a ser tales que tengáis necesidad de leche, y no de manjar sólido. και γαρ οφειλοντες ειναι διδασκαλοι δια τον χρονον παλιν χρειαν εχετε του διδασκειν υμας τινα τα στοιχεια της αρχης των λογιων του θεου και γεγονατε χρειαν εχοντες γαλακτος ου στερεας τροφης"
Hebreos,5,13,"Que cualquiera que participa de la leche, es inhábil para la palabra de la justicia, porque es niño; πας γαρ ο μετεχων γαλακτος απειρος λογου δικαιοσυνης νηπιος γαρ εστιν"
Hebreos,5,14,"mas la vianda firme es para los perfectos, para los que por la costumbre tienen los sentidos ejercitados en el discernimiento del bien y del mal. τελειων δε εστιν η στερεα τροφη των δια την εξιν τα αισθητηρια γεγυμνασμενα εχοντων προς διακρισιν καλου τε και κακου"
Hebreos,6,1,"Por tanto, dejando la palabra del comienzo en la doctrina de Cristo, vamos adelante a la perfección; no echando otra vez el fundamento; no arrepentimiento de obras muertas, y de la fe en Dios, διο αφεντες τον της αρχης του χριστου λογον επι την τελειοτητα φερωμεθα μη παλιν θεμελιον καταβαλλομενοι μετανοιας απο νεκρων εργων και πιστεως επι θεον"
Hebreos,6,2,"de la doctrina de bautismos, y de la imposición de manos, y de la resurrección de los muertos, y del juicio eterno. βαπτισμων διδαχην επιθεσεως τε χειρων αναστασεως νεκρων και κριματος αιωνιου"
Hebreos,6,3,"Y esto haremos a la verdad, si Dios lo permitiere. και τουτο ποιησομεν εανπερ επιτρεπη ο θεος"
Hebreos,6,4,"Porque es imposible que los que una vez fueron iluminados y gustaron el don celestial, y fueron hechos partícipes del Espíritu Santo. αδυνατον γαρ τους απαξ φωτισθεντας γευσαμενους τε της δωρεας της επουρανιου και μετοχους γενηθεντας πνευματος αγιου"
Hebreos,6,5,"Y asimismo gustaron la buena palabra de Dios, y las virtudes del siglo venidero, και καλον γευσαμενους θεου ρημα δυναμεις τε μελλοντος αιωνος"
Hebreos,6,6,"y recayeron, sean otra vez renovados para arrepentimiento, crucificando de nuevo para sí mismos al Hijo de Dios, y exponiéndole a vituperio. και παραπεσοντας παλιν ανακαινιζειν εις μετανοιαν ανασταυρουντας εαυτοις τον υιον του θεου και παραδειγματιζοντας"
Hebreos,6,7,"Porque la tierra que embebe el agua que muchas veces vino sobre ella, y produce hierba provechosa a aquellos de los cuales es labrada, recibe bendición de Dios: γη γαρ η πιουσα τον επ αυτης ερχομενον πολλακις υετον και τικτουσα βοτανην ευθετον εκεινοις δι ους και γεωργειται μεταλαμβανει ευλογιας απο του θεου"
Hebreos,6,8,"Mas la que produce espinas y abrojos, es reprobada, y cercana de maldición; cuyo fin será el ser abrasada. εκφερουσα δε ακανθας και τριβολους αδοκιμος και καταρας εγγυς ης το τελος εις καυσιν"
Hebreos,6,9,"Pero de vosotros, oh amados, esperamos mejores cosas, y más cercanas a salud, aunque hablamos así. πεπεισμεθα δε περι υμων αγαπητοι τα κρεισσονα και εχομενα σωτηριας ει και ουτως λαλουμεν"
Hebreos,6,10,"Porque Dios no es injusto para olvidar vuestra obra y el trabajo de amor que habéis mostrado a su nombre, habiendo asistido y asistiendo aún a los santos. ου γαρ αδικος ο θεος επιλαθεσθαι του εργου υμων και της αγαπης ης ενεδειξασθε εις το ονομα αυτου διακονησαντες τοις αγιοις και διακονουντες"
Hebreos,6,11,"Mas deseamos que cada uno de vosotros muestre la misma solicitud hasta el cabo, para cumplimiento de la esperanza: επιθυμουμεν δε εκαστον υμων την αυτην ενδεικνυσθαι σπουδην προς την πληροφοριαν της ελπιδος αχρι τελους"
Hebreos,6,12,"Que no os hagáis perezosos, mas imitadores de aquellos que por la fe y la paciencia heredan las promesas. ινα μη νωθροι γενησθε μιμηται δε των δια πιστεως και μακροθυμιας κληρονομουντων τας επαγγελιας"
Hebreos,6,13,"Porque prometiendo Dios a Abraham, no pudiendo jurar por otro mayor, juró por sí mismo, τω γαρ αβρααμ επαγγειλαμενος ο θεος επει κατ ουδενος ειχεν μειζονος ομοσαι ωμοσεν καθ εαυτου"
Hebreos,6,14,"diciendo: De cierto te bendeciré bendiciendo, y multiplicando te multiplicaré. λεγων ει μην ευλογων ευλογησω σε και πληθυνων πληθυνω σε"
Hebreos,6,15,"Y así, esperando con largura de ánimo, alcanzó la promesa. και ουτως μακροθυμησας επετυχεν της επαγγελιας"
Hebreos,6,16,Porque los hombres ciertamente por el mayor que ellos juran: y el fin de todas sus controversias es el juramento para confirmación. ανθρωποι γαρ κατα του μειζονος ομνυουσιν και πασης αυτοις αντιλογιας περας εις βεβαιωσιν ο ορκος
Hebreos,6,17,"Por lo cual, queriendo Dios mostrar más abundantemente a los herederos de la promesa la inmutabilidad de su consejo, interpuso juramento; εν ω περισσοτερον βουλομενος ο θεος επιδειξαι τοις κληρονομοις της επαγγελιας το αμεταθετον της βουλης αυτου εμεσιτευσεν ορκω"
Hebreos,6,18,"para que por dos cosas inmutables, en las cuales es imposible que Dios mienta, tengamos un fortísimo consuelo, los que nos acogemos a trabarnos de la esperanza propuesta: ινα δια δυο πραγματων αμεταθετων εν οις αδυνατον ψευσασθαι θεον ισχυραν παρακλησιν εχωμεν οι καταφυγοντες κρατησαι της προκειμενης ελπιδος"
Hebreos,6,19,"La cual tenemos como segura y firme ancla del alma, y que entra hasta dentro del velo; ην ως αγκυραν εχομεν της ψυχης ασφαλη τε και βεβαιαν και εισερχομενην εις το εσωτερον του καταπετασματος"
Hebreos,6,20,"donde entró por nosotros como precursor Jesús, hecho Pontífice eternalmente según el orden de Melchisedec. οπου προδρομος υπερ ημων εισηλθεν ιησους κατα την ταξιν μελχισεδεκ αρχιερευς γενομενος εις τον αιωνα"
Hebreos,7,1,"Porque este Melchisedec, rey de Salem, sacerdote del Dios Altísimo, el cual salió a recibir a Abraham que volvía de la derrota de los reyes, y le bendijo, ουτος γαρ ο μελχισεδεκ βασιλευς σαλημ ιερευς του θεου του υψιστου ο συναντησας αβρααμ υποστρεφοντι απο της κοπης των βασιλεων και ευλογησας αυτον"
Hebreos,7,2,"al cual asimismo dió Abraham los diezmos de todo, primeramente él se interpreta Rey de justicia; y luego también Rey de Salem, que es, Rey de paz; ω και δεκατην απο παντων εμερισεν αβρααμ πρωτον μεν ερμηνευομενος βασιλευς δικαιοσυνης επειτα δε και βασιλευς σαλημ ο εστιν βασιλευς ειρηνης"
Hebreos,7,3,"sin padre, sin madre, sin linaje; que ni tiene principio de días, ni fin de vida, mas hecho semejante al Hijo de Dios, permanece sacerdote para siempre. απατωρ αμητωρ αγενεαλογητος μητε αρχην ημερων μητε ζωης τελος εχων αφωμοιωμενος δε τω υιω του θεου μενει ιερευς εις το διηνεκες"
Hebreos,7,4,"Mirad pues cuán grande fué éste, al cual aun Abraham el patriarca dió diezmos de los despojos. θεωρειτε δε πηλικος ουτος ω δεκατην αβρααμ εδωκεν εκ των ακροθινιων ο πατριαρχης"
Hebreos,7,5,"Y ciertamente los que de los hijos de Leví toman el sacerdocio, tienen mandamiento de tomar del pueblo los diezmos según la ley, es a saber, de sus hermanos aunque también hayan salido de los lomos de Abraham. και οι μεν εκ των υιων λευι την ιερατειαν λαμβανοντες εντολην εχουσιν αποδεκατουν τον λαον κατα τον νομον τουτ εστιν τους αδελφους αυτων καιπερ εξεληλυθοτας εκ της οσφυος αβρααμ"
Hebreos,7,6,"Mas aquél cuya genealogía no es contada de ellos, tomó de Abraham los diezmos, y bendijo al que tenía las promesas. ο δε μη γενεαλογουμενος εξ αυτων δεδεκατωκεν αβρααμ και τον εχοντα τας επαγγελιας ευλογηκεν"
Hebreos,7,7,"Y sin contradicción alguna, lo que es menos es bendecido de lo que es más. χωρις δε πασης αντιλογιας το ελαττον υπο του κρειττονος ευλογειται"
