Libro,Capítulo,Versículo,Texto
1 Corintios,4,16,"Por tanto, os ruego que me imitéis. παρακαλω ουν υμας μιμηται μου γινεσθε"
1 Corintios,4,17,"Por lo cual os he enviado a Timoteo, que es mi hijo amado y fiel en el Señor, el cual os amonestará de mis caminos cuáles sean en Cristo, de la manera que enseño en todas partes en todas las iglesias. δια τουτο επεμψα υμιν τιμοθεον ος εστιν μου τεκνον αγαπητον και πιστον εν κυριω ος υμας αναμνησει τας οδους μου τας εν χριστω [ιησου] καθως πανταχου εν παση εκκλησια διδασκω"
1 Corintios,4,18,"Mas algunos están envanecidos, como si nunca hubiese yo de ir a vosotros. ως μη ερχομενου δε μου προς υμας εφυσιωθησαν τινες"
1 Corintios,4,19,"Empero iré presto a vosotros, si el Señor quisiere; y entenderé, no las palabras de los que andan hinchados, sino la virtud. ελευσομαι δε ταχεως προς υμας εαν ο κυριος θεληση και γνωσομαι ου τον λογον των πεφυσιωμενων αλλα την δυναμιν"
1 Corintios,4,20,"Porque el reino de Dios no consiste en palabras, sino en virtud. ου γαρ εν λογω η βασιλεια του θεου αλλ εν δυναμει"
1 Corintios,4,21,"¿Qué queréis? ¿iré a vosotros con vara, ó con caridad y espíritu de mansedumbre? τι θελετε εν ραβδω ελθω προς υμας η εν αγαπη πνευματι τε πραυτητος"
1 Corintios,5,1,"De cierto se oye que hay entre vosotros fornicación, y tal fornicación cual ni aun se nombra entre los Gentiles; tanto que alguno tenga la mujer de su padre. ολως ακουεται εν υμιν πορνεια και τοιαυτη πορνεια ητις ουδε εν τοις εθνεσιν ωστε γυναικα τινα του πατρος εχειν"
1 Corintios,5,2,"Y vosotros estáis hinchados, y no más bien tuvisteis duelo, para que fuese quitado de en medio de vosotros el que hizo tal obra. και υμεις πεφυσιωμενοι εστε και ουχι μαλλον επενθησατε ινα αρθη εκ μεσου υμων ο το εργον τουτο πραξας"
1 Corintios,5,3,"Y ciertamente, como ausente con el cuerpo, mas presente en espíritu, ya como presente he juzgado al que esto así ha cometido: εγω μεν γαρ απων τω σωματι παρων δε τω πνευματι ηδη κεκρικα ως παρων τον ουτως τουτο κατεργασαμενον"
1 Corintios,5,4,"En el nombre del Señor nuestro Jesucristo, juntados vosotros y mi espíritu, con la facultad de nuestro Señor Jesucristo, εν τω ονοματι του κυριου [ημων] ιησου συναχθεντων υμων και του εμου πνευματος συν τη δυναμει του κυριου ημων ιησου"
1 Corintios,5,5,"el tal sea entregado a Satanás para muerte de la carne, porque el espíritu sea salvo en el día del Señor Jesús. παραδουναι τον τοιουτον τω σατανα εις ολεθρον της σαρκος ινα το πνευμα σωθη εν τη ημερα του κυριου"
1 Corintios,5,6,No es buena vuestra jactancia. ¿No sabéis que un poco de levadura leuda toda la masa? ου καλον το καυχημα υμων ουκ οιδατε οτι μικρα ζυμη ολον το φυραμα ζυμοι
1 Corintios,5,7,"Limpiad pues la vieja levadura, para que seáis nueva masa, como sois sin levadura: porque nuestra pascua, que es Cristo, fué sacrificada por nosotros. εκκαθαρατε την παλαιαν ζυμην ινα ητε νεον φυραμα καθως εστε αζυμοι και γαρ το πασχα ημων ετυθη χριστος"
1 Corintios,5,8,"Así que hagamos fiesta, no en la vieja levadura, ni en la levadura de malicia y de maldad, sino en ázimos de sinceridad y de verdad. ωστε εορταζωμεν μη εν ζυμη παλαια μηδε εν ζυμη κακιας και πονηριας αλλ εν αζυμοις ειλικρινειας και αληθειας"
1 Corintios,5,9,"Os he escrito por carta, que no os envolváis con los fornicarios: εγραψα υμιν εν τη επιστολη μη συναναμιγνυσθαι πορνοις"
1 Corintios,5,10,"No absolutamente con los fornicarios de este mundo, ó con los avaros, ó con los ladrones, ó con los idólatras; pues en tal caso os sería menester salir del mundo. ου παντως τοις πορνοις του κοσμου τουτου η τοις πλεονεκταις και αρπαξιν η ειδωλολατραις επει ωφειλετε αρα εκ του κοσμου εξελθειν"
1 Corintios,5,11,"Mas ahora os he escrito, que no os envolváis, es a saber, que si alguno llamándose hermano fuere fornicario, ó avaro, ó idólatra, ó maldiciente, ó borracho, ó ladrón, con el tal ni aun comáis. νυν δε εγραψα υμιν μη συναναμιγνυσθαι εαν τις αδελφος ονομαζομενος η πορνος η πλεονεκτης η ειδωλολατρης η λοιδορος η μεθυσος η αρπαξ τω τοιουτω μηδε συνεσθιειν"
1 Corintios,5,12,Porque ¿qué me va a mí en juzgar a los que están fuera? ¿No juzgáis vosotros a los que están dentro? τι γαρ μοι τους εξω κρινειν ουχι τους εσω υμεις κρινετε
1 Corintios,5,13,"Porque a los que están fuera, Dios juzgará: quitad pues a ese malo de entre vosotros. τους δε εξω ο θεος κρινει εξαρατε τον πονηρον εξ υμων αυτων"
1 Corintios,6,1,"¿Osa alguno de vosotros, teniendo algo con otro, ir a juicio delante de los injustos, y no delante de los santos? τολμα τις υμων πραγμα εχων προς τον ετερον κρινεσθαι επι των αδικων και ουχι επι των αγιων"
1 Corintios,6,2,"¿O no sabéis que los santos han de juzgar al mundo? Y si el mundo ha de ser juzgado por vosotros, ¿sois indignos de juzgar cosas muy pequeñas? η ουκ οιδατε οτι οι αγιοι τον κοσμον κρινουσιν και ει εν υμιν κρινεται ο κοσμος αναξιοι εστε κριτηριων ελαχιστων"
1 Corintios,6,3,¿O no sabéis que hemos de juzgar a los angeles? ¿cuánto más las cosas de este siglo? ουκ οιδατε οτι αγγελους κρινουμεν μητι γε βιωτικα
1 Corintios,6,4,"Por tanto, si hubiereis de tener juicios de cosas de este siglo, poned para juzgar a los que son de menor estima en la iglesia. βιωτικα μεν ουν κριτηρια εαν εχητε τους εξουθενημενους εν τη εκκλησια τουτους καθιζετε"
1 Corintios,6,5,"Para avergonzaros lo digo. ¿Pues qué, no hay entre vosotros sabio, ni aun uno que pueda juzgar entre sus hermanos; προς εντροπην υμιν λεγω ουτως ουκ ενι εν υμιν ουδεις σοφος ος δυνησεται διακριναι ανα μεσον του αδελφου αυτου"
1 Corintios,6,6,"sino que el hermano con el hermano pleitea en juicio, y esto ante los infieles? αλλα αδελφος μετα αδελφου κρινεται και τουτο επι απιστων"
1 Corintios,6,7,"Así que, por cierto es ya una falta en vosotros que tengáis pleitos entre vosotros mismos. ¿Por qué no sufrís antes la injuria? ¿por qué no sufrís antes ser defraudados? ηδη μεν ουν ολως ηττημα υμιν εστιν οτι κριματα εχετε μεθ εαυτων δια τι ουχι μαλλον αδικεισθε δια τι ουχι μαλλον αποστερεισθε"
1 Corintios,6,8,"Empero vosotros hacéis la injuria, y defraudáis, y esto a los hermanos. αλλα υμεις αδικειτε και αποστερειτε και τουτο αδελφους"
1 Corintios,6,9,"¿No sabéis que los injustos no poseerán el reino de Dios? No erréis, que ni los fornicarios, ni los idólatras, ni los adúlteros, ni los afeminados, ni los que se echan con varones, η ουκ οιδατε οτι αδικοι θεου βασιλειαν ου κληρονομησουσιν μη πλανασθε ουτε πορνοι ουτε ειδωλολατραι ουτε μοιχοι ουτε μαλακοι ουτε αρσενοκοιται"
