Libro,Capítulo,Versículo,Texto
2 Pedro,1,11,Porque de esta manera os será abundantemente administrada la entrada en el reino eterno de nuestro Señor y Salvador Jesucristo. ουτως γαρ πλουσιως επιχορηγηθησεται υμιν η εισοδος εις την αιωνιον βασιλειαν του κυριου ημων και σωτηρος ιησου χριστου
2 Pedro,1,12,"Por esto, yo no dejaré de amonestaros siempre de estas cosas, aunque vosotros las sepáis, y estéis confirmados en la verdad presente. διο μελλησω αει υμας υπομιμνησκειν περι τουτων καιπερ ειδοτας και εστηριγμενους εν τη παρουση αληθεια"
2 Pedro,1,13,"Porque tengo por justo, en tanto que estoy en este tabernáculo, de incitaros con amonestación: δικαιον δε ηγουμαι εφ οσον ειμι εν τουτω τω σκηνωματι διεγειρειν υμας εν υπομνησει"
2 Pedro,1,14,"Sabiendo que brevemente tengo de dejar mi tabernáculo, como nuestro Señor Jesucristo me ha declarado. ειδως οτι ταχινη εστιν η αποθεσις του σκηνωματος μου καθως και ο κυριος ημων ιησους χριστος εδηλωσεν μοι"
2 Pedro,1,15,"También yo procuraré con diligencia, que después de mi fallecimiento, vosotros podáis siempre tener memoria de estas cosas. σπουδασω δε και εκαστοτε εχειν υμας μετα την εμην εξοδον την τουτων μνημην ποιεισθαι"
2 Pedro,1,16,"Porque no os hemos dado a conocer la potencia y la venida de nuestro Señor Jesucristo, siguiendo fábulas por arte compuestas; sino como habiendo con nuestros propios ojos visto su majestad. ου γαρ σεσοφισμενοις μυθοις εξακολουθησαντες εγνωρισαμεν υμιν την του κυριου ημων ιησου χριστου δυναμιν και παρουσιαν αλλ εποπται γενηθεντες της εκεινου μεγαλειοτητος"
2 Pedro,1,17,"Porque él había recibido de Dios Padre honra y gloria, cuando una tal voz fué a él enviada de la magnífica gloria: Este es el amado Hijo mío, en el cual yo me he agradado. λαβων γαρ παρα θεου πατρος τιμην και δοξαν φωνης ενεχθεισης αυτω τοιασδε υπο της μεγαλοπρεπους δοξης ο υιος μου ο αγαπητος μου ουτος εστιν εις ον εγω ευδοκησα"
2 Pedro,1,18,"Y nosotros oímos esta voz enviada del cielo, cuando estábamos juntamente con él en el monte santo. και ταυτην την φωνην ημεις ηκουσαμεν εξ ουρανου ενεχθεισαν συν αυτω οντες εν τω αγιω ορει"
2 Pedro,1,19,"Tenemos también la palabra profética más permanente, a la cual hacéis bien de estar atentos como a una antorcha que alumbra en lugar oscuro hasta que el día esclarezca, y el lucero de la mañana salga en vuestros corazones: και εχομεν βεβαιοτερον τον προφητικον λογον ω καλως ποιειτε προσεχοντες ως λυχνω φαινοντι εν αυχμηρω τοπω εως ου ημερα διαυγαση και φωσφορος ανατειλη εν ταις καρδιαις υμων"
2 Pedro,1,20,"Entendiendo primero esto, que ninguna profecía de la Escritura es de particular interpretación; τουτο πρωτον γινωσκοντες οτι πασα προφητεια γραφης ιδιας επιλυσεως ου γινεται"
2 Pedro,1,21,"porque la profecía no fué en los tiempos pasados traída por voluntad humana, sino los santos hombres de Dios hablaron siendo inspirados del Espíritu Santo. ου γαρ θεληματι ανθρωπου ηνεχθη προφητεια ποτε αλλα υπο πνευματος αγιου φερομενοι ελαλησαν απο θεου ανθρωποι"
2 Pedro,2,1,"Pero hubo también falsos profetas en el pueblo, como habrá entre vosotros falsos doctores, que introducirán encubiertamente herejías de perdición, y negarán al Señor que los rescató, atrayendo sobre sí mismos perdición acelerada. εγενοντο δε και ψευδοπροφηται εν τω λαω ως και εν υμιν εσονται ψευδοδιδασκαλοι οιτινες παρεισαξουσιν αιρεσεις απωλειας και τον αγορασαντα αυτους δεσποτην αρνουμενοι επαγοντες εαυτοις ταχινην απωλειαν"
2 Pedro,2,2,"Y muchos seguirán sus disoluciones, por los cuales el camino de la verdad será blasfemado; και πολλοι εξακολουθησουσιν αυτων ταις ασελγειαις δι ους η οδος της αληθειας βλασφημηθησεται"
2 Pedro,2,3,"y por avaricia harán mercadería de vosotros con palabras fingidas, sobre los cuales la condenación ya de largo tiempo no se tarda, y su perdición no se duerme. και εν πλεονεξια πλαστοις λογοις υμας εμπορευσονται οις το κριμα εκπαλαι ουκ αργει και η απωλεια αυτων ου νυσταζει"
2 Pedro,2,4,"Porque si Dios no perdonó a los ángeles que habían pecado, sino que habiéndolos despeñado en el infierno con cadenas de oscuridad, los entregó para ser reservados al juicio; ει γαρ ο θεος αγγελων αμαρτησαντων ουκ εφεισατο αλλα σειροις ζοφου ταρταρωσας παρεδωκεν εις κρισιν τηρουμενους"
2 Pedro,2,5,"y si no perdonó al mundo viejo, mas guardó a Noé, pregonero de justicia, con otras siete personas, trayendo el diluvio sobre el mundo de malvados; και αρχαιου κοσμου ουκ εφεισατο αλλα ογδοον νωε δικαιοσυνης κηρυκα εφυλαξεν κατακλυσμον κοσμω ασεβων επαξας"
2 Pedro,2,6,"y si condenó por destrucción las ciudades de Sodoma y de Gomorra, tornándolas en ceniza, y poniéndolas por ejemplo a los que habían de vivir sin temor y reverencia de Dios, και πολεις σοδομων και γομορρας τεφρωσας κατεκρινεν υποδειγμα μελλοντων ασεβεσιν τεθεικως"
2 Pedro,2,7,"y libró al justo Lot, acosado por la nefanda conducta de los malvados; και δικαιον λωτ καταπονουμενον υπο της των αθεσμων εν ασελγεια αναστροφης ερρυσατο"
2 Pedro,2,8,"(Porque este justo, con ver y oir, morando entre ellos, afligía cada día su alma justa con los hechos de aquellos injustos) βλεμματι γαρ και ακοη δικαιος εγκατοικων εν αυτοις ημεραν εξ ημερας ψυχην δικαιαν ανομοις εργοις εβασανιζεν"
2 Pedro,2,9,"sabe el Señor librar de tentación a los píos, y reservar a los injustos para ser atormentados en el día del juicio; οιδεν κυριος ευσεβεις εκ πειρασμου ρυεσθαι αδικους δε εις ημεραν κρισεως κολαζομενους τηρειν"
2 Pedro,2,10,"y principalmente a aquellos que, siguiendo la carne, andan en concupiscencia e inmundicia, y desprecian la potestad; atrevidos, contumaces, que no temen decir mal de las potestades superiores: μαλιστα δε τους οπισω σαρκος εν επιθυμια μιασμου πορευομενους και κυριοτητος καταφρονουντας τολμηται αυθαδεις δοξας ου τρεμουσιν βλασφημουντες"
2 Pedro,2,11,"Como quiera que los mismos ángeles, que son mayores en fuerza y en potencia, no pronuncian juicio de maldición contra ellas delante del Señor. οπου αγγελοι ισχυι και δυναμει μειζονες οντες ου φερουσιν κατ αυτων [παρα κυριω] βλασφημον κρισιν"
2 Pedro,2,12,"Mas éstos, diciendo mal de las cosas que no entienden, como bestias brutas, que naturalmente son hechas para presa y destrucción, perecerán en su perdición, ουτοι δε ως αλογα ζωα γεγεννημενα φυσικα εις αλωσιν και φθοραν εν οις αγνοουσιν βλασφημουντες εν τη φθορα αυτων και φθαρησονται"
2 Pedro,2,13,"recibiendo el galardón de su injusticia, ya que reputan por delicia poder gozar de deleites cada día. Estos son suciedades y manchas, los cuales comiendo con vosotros, juntamente se recrean en sus errores; αδικουμενοι μισθον αδικιας ηδονην ηγουμενοι την εν ημερα τρυφην σπιλοι και μωμοι εντρυφωντες εν ταις απαταις αυτων συνευωχουμενοι υμιν"
2 Pedro,2,14,"teniendo los ojos llenos de adulterio, y no saben cesar de pecar; cebando las almas inconstantes; teniendo el corazón ejercitado en codicias, siendo hijos de maldición; οφθαλμους εχοντες μεστους μοιχαλιδος και ακαταπαστους αμαρτιας δελεαζοντες ψυχας αστηρικτους καρδιαν γεγυμνασμενην πλεονεξιας εχοντες καταρας τεκνα"
2 Pedro,2,15,"que han dejado el camino derecho, y se han extraviado, siguiendo el camino de Balaam, hijo de Bosor, el cual amó el premio de la maldad. καταλειποντες ευθειαν οδον επλανηθησαν εξακολουθησαντες τη οδω του βαλααμ του βεωρ ος μισθον αδικιας ηγαπησεν"
2 Pedro,2,16,"Y fué reprendido por su iniquidad: una muda bestia de carga, hablando en voz de hombre, refrenó la locura del profeta. ελεγξιν δε εσχεν ιδιας παρανομιας υποζυγιον αφωνον εν ανθρωπου φωνη φθεγξαμενον εκωλυσεν την του προφητου παραφρονιαν"
2 Pedro,2,17,"Estos son fuentes sin agua, y nubes traídas de torbellino de viento: para los cuales está guardada la oscuridad de las tinieblas para siempre. ουτοι εισιν πηγαι ανυδροι και ομιχλαι υπο λαιλαπος ελαυνομεναι οις ο ζοφος του σκοτους τετηρηται"
2 Pedro,2,18,"Porque hablando arrogantes palabras de vanidad, ceban con las concupiscencias de la carne en disoluciones a los que verdaderamente habían huído de los que conversan en error; υπερογκα γαρ ματαιοτητος φθεγγομενοι δελεαζουσιν εν επιθυμιαις σαρκος ασελγειαις τους ολιγως αποφευγοντας τους εν πλανη αναστρεφομενους"
2 Pedro,2,19,"prometiéndoles libertad, siendo ellos mismos siervos de corrupción. Porque el que es de alguno vencido, es sujeto a la servidumbre del que lo venció. ελευθεριαν αυτοις επαγγελλομενοι αυτοι δουλοι υπαρχοντες της φθορας ω γαρ τις ηττηται τουτω δεδουλωται"
2 Pedro,2,20,"Ciertamente, si habiéndose ellos apartado de las contaminaciones del mundo, por el conocimiento del Señor y Salvador Jesucristo, y otra vez envolviéndose en ellas, son vencidos, sus postrimerías les son hechas peores que los principios. ει γαρ αποφυγοντες τα μιασματα του κοσμου εν επιγνωσει του κυριου και σωτηρος ιησου χριστου τουτοις δε παλιν εμπλακεντες ηττωνται γεγονεν αυτοις τα εσχατα χειρονα των πρωτων"
2 Pedro,2,21,"Porque mejor les hubiera sido no haber conocido el camino de la justicia, que después de haberlo conocido, tornarse atrás del santo mandamiento que les fué dado. κρειττον γαρ ην αυτοις μη επεγνωκεναι την οδον της δικαιοσυνης η επιγνουσιν υποστρεψαι εκ της παραδοθεισης αυτοις αγιας εντολης"
2 Pedro,2,22,"Pero les ha acontecido lo del verdadero proverbio: El perro se volvió a su vómito, y la puerca lavada a revolcarse en el cieno. συμβεβηκεν αυτοις το της αληθους παροιμιας κυων επιστρεψας επι το ιδιον εξεραμα και υς λουσαμενη εις κυλισμον βορβορου"
2 Pedro,3,1,"Carísimos, yo os escribo ahora esta segunda carta, por las cuales ambas despierto con exhortación vuestro limpio entendimiento; ταυτην ηδη αγαπητοι δευτεραν υμιν γραφω επιστολην εν αις διεγειρω υμων εν υπομνησει την ειλικρινη διανοιαν"
2 Pedro,3,2,"para que tengáis memoria de las palabras que antes han sido dichas por los santos profetas, y de nuestro mandamiento, que somos apóstoles del Señor y Salvador: μνησθηναι των προειρημενων ρηματων υπο των αγιων προφητων και της των αποστολων υμων εντολης του κυριου και σωτηρος"
2 Pedro,3,3,"Sabiendo primero esto, que en los postrimeros días vendrán burladores, andando según sus propias concupiscencias, τουτο πρωτον γινωσκοντες οτι ελευσονται επ εσχατων των ημερων εν εμπαιγμονη εμπαικται κατα τας ιδιας επιθυμιας αυτων πορευομενοι"
2 Pedro,3,4,"y diciendo: ¿Dónde está la promesa de su advenimiento? porque desde el día en que los padres durmieron, todas las cosas permanecen así como desde el principio de la creación. και λεγοντες που εστιν η επαγγελια της παρουσιας αυτου αφ ης γαρ οι πατερες εκοιμηθησαν παντα ουτως διαμενει απ αρχης κτισεως"
2 Pedro,3,5,"Cierto ellos ignoran voluntariamente, que los cielos fueron en el tiempo antiguo, y la tierra que por agua y en agua está asentada, por la palabra de Dios; λανθανει γαρ αυτους τουτο θελοντας οτι ουρανοι ησαν εκπαλαι και γη εξ υδατος και δι υδατος συνεστωσα τω του θεου λογω"
2 Pedro,3,6,por lo cual el mundo de entonces pereció anegado en agua: δι ων ο τοτε κοσμος υδατι κατακλυσθεις απωλετο
2 Pedro,3,7,"Mas los cielos que son ahora, y la tierra, son conservados por la misma palabra, guardados para el fuego en el día del juicio, y de la perdición de los hombres impíos. οι δε νυν ουρανοι και η γη τω αυτω λογω τεθησαυρισμενοι εισιν πυρι τηρουμενοι εις ημεραν κρισεως και απωλειας των ασεβων ανθρωπων"
2 Pedro,3,8,"Mas, oh amados, no ignoréis esta una cosa: que un día delante del Señor es como mil años y mil años como un día. εν δε τουτο μη λανθανετω υμας αγαπητοι οτι μια ημερα παρα κυριω ως χιλια ετη και χιλια ετη ως ημερα μια"
2 Pedro,3,9,"El Señor no tarda su promesa, como algunos la tienen por tardanza; sino que es paciente para con nosotros, no queriendo que ninguno perezca, sino que todos procedan al arrepentimiento. ου βραδυνει κυριος της επαγγελιας ως τινες βραδυτητα ηγουνται αλλα μακροθυμει εις υμας μη βουλομενος τινας απολεσθαι αλλα παντας εις μετανοιαν χωρησαι"
2 Pedro,3,10,"Mas el día del Señor vendrá como ladrón en la noche; en el cual los cielos pasarán con grande estruendo, y los elementos ardiendo serán deshechos, y la tierra y las obras que en ella están serán quemadas. ηξει δε ημερα κυριου ως κλεπτης εν η οι ουρανοι ροιζηδον παρελευσονται στοιχεια δε καυσουμενα λυθησεται και γη και τα εν αυτη εργα ευρεθησεται"
2 Pedro,3,11,"Pues como todas estas cosas han de ser deshechas, ¿qué tales conviene que vosotros seáis en santas y pías conversaciones, τουτων ουτως παντων λυομενων ποταπους δει υπαρχειν [υμας] εν αγιαις αναστροφαις και ευσεβειαις"
2 Pedro,3,12,"esperando y apresurándoos para la venida del día de Dios, en el cual los cielos siendo encendidos serán deshechos, y los elementos siendo abrasados, se fundirán? προσδοκωντας και σπευδοντας την παρουσιαν της του θεου ημερας δι ην ουρανοι πυρουμενοι λυθησονται και στοιχεια καυσουμενα τηκεται"
2 Pedro,3,13,"Bien que esperamos cielos nuevos y tierra nueva, según sus promesas, en los cuales mora la justicia. καινους δε ουρανους και γην καινην κατα το επαγγελμα αυτου προσδοκωμεν εν οις δικαιοσυνη κατοικει"
2 Pedro,3,14,"Por lo cual, oh amados, estando en esperanza de estas cosas, procurad con diligencia que seáis hallados de él sin mácula, y sin reprensión, en paz. διο αγαπητοι ταυτα προσδοκωντες σπουδασατε ασπιλοι και αμωμητοι αυτω ευρεθηναι εν ειρηνη"
2 Pedro,3,15,"Y tened por salud la paciencia de nuestro Señor; como también nuestro amado hermano Pablo, según la sabiduría que le ha sido dada, os ha escrito también; και την του κυριου ημων μακροθυμιαν σωτηριαν ηγεισθε καθως και ο αγαπητος ημων αδελφος παυλος κατα την δοθεισαν αυτω σοφιαν εγραψεν υμιν"
2 Pedro,3,16,"casi en todas sus epístolas, hablando en ellas de estas cosas; entre las cuales hay algunas difíciles de entender, las cuales los indoctos e inconstantes tuercen, como también las otras Escrituras, para perdición de sí mismos. ως και εν πασαις επιστολαις λαλων εν αυταις περι τουτων εν αις εστιν δυσνοητα τινα α οι αμαθεις και αστηρικτοι στρεβλουσιν ως και τας λοιπας γραφας προς την ιδιαν αυτων απωλειαν"
2 Pedro,3,17,"Así que vosotros, oh amados, pues estáis amonestados, guardaos que por el error de los abominables no seáis juntamente extraviados, y caigáis de vuestra firmeza. υμεις ουν αγαπητοι προγινωσκοντες φυλασσεσθε ινα μη τη των αθεσμων πλανη συναπαχθεντες εκπεσητε του ιδιου στηριγμου"
2 Pedro,3,18,Mas creced en la gracia y conocimiento de nuestro Señor y Salvador Jesucristo. A él sea gloria ahora y hasta el día de la eternidad. Amén. αυξανετε δε εν χαριτι και γνωσει του κυριου ημων και σωτηρος ιησου χριστου αυτω η δοξα και νυν και εις ημεραν αιωνος
