Libro,Capítulo,Versículo,Texto
Tito,1,14,"no atendiendo a fábulas judaicas, y a mandamientos de hombres que se apartan de la verdad. μη προσεχοντες ιουδαικοις μυθοις και εντολαις ανθρωπων αποστρεφομενων την αληθειαν"
Tito,1,15,Todas las cosas son limpias a los limpios; mas a los contaminados e infieles nada es limpio: antes su alma y conciencia están contaminadas. παντα καθαρα τοις καθαροις τοις δε μεμιαμμενοις και απιστοις ουδεν καθαρον αλλα μεμιανται αυτων και ο νους και η συνειδησις
Tito,1,16,"Profésanse conocer a Dios; mas con los hechos lo niegan, siendo abominables y rebeldes, reprobados para toda buena obra. θεον ομολογουσιν ειδεναι τοις δε εργοις αρνουνται βδελυκτοι οντες και απειθεις και προς παν εργον αγαθον αδοκιμοι"
Tito,2,1,"Empero tú, habla lo que conviene a la sana doctrina: συ δε λαλει α πρεπει τη υγιαινουση διδασκαλια"
Tito,2,2,"Que los viejos sean templados, graves, prudentes, sanos en la fe, en la caridad, en la paciencia. πρεσβυτας νηφαλιους ειναι σεμνους σωφρονας υγιαινοντας τη πιστει τη αγαπη τη υπομονη"
Tito,2,3,"Las viejas, asimismo, se distingan en un porte santo; no calumniadoras, no dadas a mucho vino, maestras de honestidad: πρεσβυτιδας ωσαυτως εν καταστηματι ιεροπρεπεις μη διαβολους μηδε οινω πολλω δεδουλωμενας καλοδιδασκαλους"
Tito,2,4,"Que enseñen a las mujeres jóvenes a ser predentes, a que amen a sus maridos, a que amen a sus hijos, ινα σωφρονιζωσιν τας νεας φιλανδρους ειναι φιλοτεκνους"
Tito,2,5,"a ser templadas, castas, que tengan cuidado de la casa, buenas, sujetas a sus maridos: porque la palabra de Dios no sea blasfemada. σωφρονας αγνας οικουργους αγαθας υποτασσομενας τοις ιδιοις ανδρασιν ινα μη ο λογος του θεου βλασφημηται"
Tito,2,6,Exhorta asimismo a los mancebos a que sean comedidos; τους νεωτερους ωσαυτως παρακαλει σωφρονειν
Tito,2,7,"mostrándote en todo por ejemplo de buenas obras; en doctrina haciendo ver integridad, gravedad, περι παντα σεαυτον παρεχομενος τυπον καλων εργων εν τη διδασκαλια αφθοριαν σεμνοτητα"
Tito,2,8,"palabra sana, e irreprensible; que el adversario se avergüence, no teniendo mal ninguno que decir de vosotros. λογον υγιη ακαταγνωστον ινα ο εξ εναντιας εντραπη μηδεν εχων λεγειν περι ημων φαυλον"
Tito,2,9,"Exhorta a los siervos a que sean sujetos a sus señores, que agraden en todo, no respondones; δουλους ιδιοις δεσποταις υποτασσεσθαι εν πασιν ευαρεστους ειναι μη αντιλεγοντας"
Tito,2,10,"no defraudando, antes mostrando toda buena lealtad, para que adornen en todo la doctrina de nuestro Salvador Dios. μη νοσφιζομενους αλλα πασαν πιστιν ενδεικνυμενους αγαθην ινα την διδασκαλιαν την του σωτηρος ημων θεου κοσμωσιν εν πασιν"
Tito,2,11,"Porque la gracia de Dios que trae salvación a todos los hombres, se manifestó. επεφανη γαρ η χαρις του θεου σωτηριος πασιν ανθρωποις"
Tito,2,12,"Enseñándonos que, renunciando a la impiedad y a los deseos mundanos, vivamos en este siglo templada, y justa, y píamente, παιδευουσα ημας ινα αρνησαμενοι την ασεβειαν και τας κοσμικας επιθυμιας σωφρονως και δικαιως και ευσεβως ζησωμεν εν τω νυν αιωνι"
Tito,2,13,"esperando aquella esperanza bienaventurada, y la manifestación gloriosa del gran Dios y Salvador nuestro Jesucristo. προσδεχομενοι την μακαριαν ελπιδα και επιφανειαν της δοξης του μεγαλου θεου και σωτηρος ημων χριστου ιησου"
Tito,2,14,"Que se dió a sí mismo por nosotros para redimirnos de toda iniquidad, y limpiar para sí un pueblo propio, celoso de buenas obras. ος εδωκεν εαυτον υπερ ημων ινα λυτρωσηται ημας απο πασης ανομιας και καθαριση εαυτω λαον περιουσιον ζηλωτην καλων εργων"
Tito,2,15,"Esto habla y exhorta, y reprende con toda autoridad. Nadie te desprecie. ταυτα λαλει και παρακαλει και ελεγχε μετα πασης επιταγης μηδεις σου περιφρονειτω"
Tito,3,1,"Amonéstales que se sujeten a los príncipes y potestades, que obedezcan, que estén prontos a toda buena obra. υπομιμνησκε αυτους αρχαις εξουσιαις υποτασσεσθαι πειθαρχειν προς παν εργον αγαθον ετοιμους ειναι"
Tito,3,2,"Que a nadie infamen, que no sean pendencieros, sino modestos, mostrando toda mansedumbre para con todos los hombres. μηδενα βλασφημειν αμαχους ειναι επιεικεις πασαν ενδεικνυμενους πραυτητα προς παντας ανθρωπους"
Tito,3,3,"Porque también éramos nosotros necios en otro tiempo, rebeldes, extraviados, sirviendo a concupiscencias y deleites diversos, viviendo en malicia y en envidia, aborrecibles, aborreciendo los unos a los otros. ημεν γαρ ποτε και ημεις ανοητοι απειθεις πλανωμενοι δουλευοντες επιθυμιαις και ηδοναις ποικιλαις εν κακια και φθονω διαγοντες στυγητοι μισουντες αλληλους"
Tito,3,4,"Mas cuando se manifestó la bondad de Dios nuestro Salvador, y su amor para con los hombres, οτε δε η χρηστοτης και η φιλανθρωπια επεφανη του σωτηρος ημων θεου"
Tito,3,5,"No por obras de justicia que nosotros habíamos hecho, mas por su misericordia nos salvó, por el lavacro de la regeneración, y de la renovación del Espíritu Santo; ουκ εξ εργων των εν δικαιοσυνη α εποιησαμεν ημεις αλλα κατα το αυτου ελεος εσωσεν ημας δια λουτρου παλιγγενεσιας και ανακαινωσεως πνευματος αγιου"
Tito,3,6,"El cual derramó en nosotros abundantemente por Jesucristo nuestro Salvador, ου εξεχεεν εφ ημας πλουσιως δια ιησου χριστου του σωτηρος ημων"
Tito,3,7,"Para que, justificados por su gracia, seamos hechos herederos según la esperanza de la vida eterna. ινα δικαιωθεντες τη εκεινου χαριτι κληρονομοι γενηθωμεν κατ ελπιδα ζωης αιωνιου"
Tito,3,8,"Palabra fiel, y estas cosas quiero que afirmes, para que los que creen a Dios procuren gobernarse en buenas obras. Estas cosas son buenas y útiles a los hombres. πιστος ο λογος και περι τουτων βουλομαι σε διαβεβαιουσθαι ινα φροντιζωσιν καλων εργων προιστασθαι οι πεπιστευκοτες θεω ταυτα εστιν καλα και ωφελιμα τοις ανθρωποις"
Tito,3,9,"Mas las cuestiones necias, y genealogías, y contenciones, y debates acerca de la ley, evita; porque son sin provecho y vanas. μωρας δε ζητησεις και γενεαλογιας και εριν και μαχας νομικας περιιστασο εισιν γαρ ανωφελεις και ματαιοι"
Tito,3,10,"Rehusa hombre hereje, después de una y otra amonestación; αιρετικον ανθρωπον μετα μιαν και δευτεραν νουθεσιαν παραιτου"
Tito,3,11,"Estando cierto que el tal es trastornado, y peca, siendo condenado de su propio juicio. ειδως οτι εξεστραπται ο τοιουτος και αμαρτανει ων αυτοκατακριτος"
Tito,3,12,"Cuando enviare a ti a Artemas, o a Tichîco, procura venir a mí, a Nicópolis: porque allí he determinado invernar. οταν πεμψω αρτεμαν προς σε η τυχικον σπουδασον ελθειν προς με εις νικοπολιν εκει γαρ κεκρικα παραχειμασαι"
Tito,3,13,"A Zenas doctor de la ley, y a Apolos, envía delante, procurando que nada les falte. ζηναν τον νομικον και απολλων σπουδαιως προπεμψον ινα μηδεν αυτοις λειπη"
Tito,3,14,"Y aprendan asimismo los nuestros a gobernarse en buenas obras para los usos necesarios, para que no sean sin fruto. μανθανετωσαν δε και οι ημετεροι καλων εργων προιστασθαι εις τας αναγκαιας χρειας ινα μη ωσιν ακαρποι"
Tito,3,15,Todos los que están conmigo te saludan. Saluda a los que nos aman en la fe. La gracia sea con todos vosotros. Amén. ασπαζονται σε οι μετ εμου παντες ασπασαι τους φιλουντας ημας εν πιστει η χαρις μετα παντων υμων
