Libro,Capítulo,Versículo,Texto
Colosenses,1,15,"El cual es la imagen del Dios invisible, el primogénito de toda criatura. ος εστιν εικων του θεου του αορατου πρωτοτοκος πασης κτισεως"
Colosenses,1,16,"Porque por él fueron criadas todas las cosas que están en los cielos, y que están en la tierra, visibles é invisibles; sean tronos, sean dominios, sean principados, sean potestades; todo fué criado por él y para él. οτι εν αυτω εκτισθη τα παντα εν τοις ουρανοις και επι της γης τα ορατα και τα αορατα ειτε θρονοι ειτε κυριοτητες ειτε αρχαι ειτε εξουσιαι τα παντα δι αυτου και εις αυτον εκτισται"
Colosenses,1,17,"Y él es antes de todas las cosas, y por él todas las cosas subsisten: και αυτος εστιν προ παντων και τα παντα εν αυτω συνεστηκεν"
Colosenses,1,18,"Y él es la cabeza del cuerpo que es la iglesia; él que es el principio, el primogénito de los muertos, para que en todo tenga el primado. και αυτος εστιν η κεφαλη του σωματος της εκκλησιας ος εστιν [η] αρχη πρωτοτοκος εκ των νεκρων ινα γενηται εν πασιν αυτος πρωτευων"
Colosenses,1,19,"Por cuanto agradó al Padre que en él habitase toda plenitud, οτι εν αυτω ευδοκησεν παν το πληρωμα κατοικησαι"
Colosenses,1,20,"y por él reconciliar todas las cosas a sí, pacificando por la sangre de su cruz, así lo que está en la tierra como lo que está en los cielos. και δι αυτου αποκαταλλαξαι τα παντα εις αυτον ειρηνοποιησας δια του αιματος του σταυρου αυτου [δι αυτου] ειτε τα επι της γης ειτε τα εν τοις ουρανοις"
Colosenses,1,21,"A vosotros también, que erais en otro tiempo extraños y enemigos de ánimo en malas obras, ahora empero os ha reconciliado και υμας ποτε οντας απηλλοτριωμενους και εχθρους τη διανοια εν τοις εργοις τοις πονηροις νυνι δε αποκατηλλαξεν"
Colosenses,1,22,"en el cuerpo de su carne por medio de muerte, para haceros santos, y sin mancha, é irreprensibles delante de él: εν τω σωματι της σαρκος αυτου δια του θανατου παραστησαι υμας αγιους και αμωμους και ανεγκλητους κατενωπιον αυτου"
Colosenses,1,23,"Si empero permanecéis fundados y firmes en la fe, y sin moveros de la esperanza del evangelio que habéis oído; el cual es predicado a toda criatura que está debajo del cielo; del cual yo Pablo soy hecho ministro. ει γε επιμενετε τη πιστει τεθεμελιωμενοι και εδραιοι και μη μετακινουμενοι απο της ελπιδος του ευαγγελιου ου ηκουσατε του κηρυχθεντος εν παση κτισει τη υπο τον ουρανον ου εγενομην εγω παυλος διακονος"
Colosenses,1,24,"Que ahora me gozo en lo que padezco por vosotros, y cumplo en mi carne lo que falta de las aflicciones de Cristo por su cuerpo, que es la iglesia; νυν χαιρω εν τοις παθημασιν υπερ υμων και ανταναπληρω τα υστερηματα των θλιψεων του χριστου εν τη σαρκι μου υπερ του σωματος αυτου ο εστιν η εκκλησια"
Colosenses,1,25,"de la cual soy hecho ministro, según la dispensación de Dios que me fué dada en orden a vosotros, para que cumpla la palabra de Dios; ης εγενομην εγω διακονος κατα την οικονομιαν του θεου την δοθεισαν μοι εις υμας πληρωσαι τον λογον του θεου"
Colosenses,1,26,"a saber, el misterio que había estado oculto desde los siglos y edades, mas ahora ha sido manifestado a sus santos: το μυστηριον το αποκεκρυμμενον απο των αιωνων και απο των γενεων νυν δε εφανερωθη τοις αγιοις αυτου"
Colosenses,1,27,A los cuales quiso Dios hacer notorias las riquezas de la gloria de este misterio entre los Gentiles; que es Cristo en vosotros la esperanza de gloria: οις ηθελησεν ο θεος γνωρισαι τι το πλουτος της δοξης του μυστηριου τουτου εν τοις εθνεσιν ο εστιν χριστος εν υμιν η ελπις της δοξης
Colosenses,1,28,"El cual nosotros anunciamos, amonestando a todo hombre, y enseñando en toda sabiduría, para que presentemos a todo hombre perfecto en Cristo Jesús: ον ημεις καταγγελλομεν νουθετουντες παντα ανθρωπον και διδασκοντες παντα ανθρωπον εν παση σοφια ινα παραστησωμεν παντα ανθρωπον τελειον εν χριστω"
Colosenses,1,29,"En lo cual aun trabajo, combatiendo según la operación de él, la cual obra en mí poderosamente. εις ο και κοπιω αγωνιζομενος κατα την ενεργειαν αυτου την ενεργουμενην εν εμοι εν δυναμει"
Colosenses,2,1,"Porque quiero que sepáis cuán gran solicitud tengo por vosotros, y por los que están en Laodicea, y por todos los que nunca vieron mi rostro en carne; θελω γαρ υμας ειδεναι ηλικον αγωνα εχω υπερ υμων και των εν λαοδικεια και οσοι ουχ εορακαν το προσωπον μου εν σαρκι"
Colosenses,2,2,"para que sean confortados sus corazones, unidos en amor, y en todas riquezas de cumplido entendimiento para conocer el misterio de Dios, y del Padre, y de Cristo; ινα παρακληθωσιν αι καρδιαι αυτων συμβιβασθεντες εν αγαπη και εις παν πλουτος της πληροφοριας της συνεσεως εις επιγνωσιν του μυστηριου του θεου χριστου"
Colosenses,2,3,en el cual están escondidos todos los tesoros de sabiduría y conocimiento. εν ω εισιν παντες οι θησαυροι της σοφιας και γνωσεως αποκρυφοι
Colosenses,2,4,"Y esto digo, para que nadie os engañe con palabras persuasivas. τουτο λεγω ινα μηδεις υμας παραλογιζηται εν πιθανολογια"
Colosenses,2,5,"Porque aunque estoy ausente con el cuerpo, no obstante con el espíritu estoy con vosotros, gozándome y mirando vuestro concierto, y la firmeza de vuestra fe en Cristo. ει γαρ και τη σαρκι απειμι αλλα τω πνευματι συν υμιν ειμι χαιρων και βλεπων υμων την ταξιν και το στερεωμα της εις χριστον πιστεως υμων"
Colosenses,2,6,"Por tanto, de la manera que habéis recibido al Señor Jesucristo, andad en él: ως ουν παρελαβετε τον χριστον ιησουν τον κυριον εν αυτω περιπατειτε"
Colosenses,2,7,"Arraigados y sobreedificados en él, y confirmados en la fe, así como habéis aprendido, creciendo en ella con hacimiento de gracias. ερριζωμενοι και εποικοδομουμενοι εν αυτω και βεβαιουμενοι τη πιστει καθως εδιδαχθητε περισσευοντες [εν αυτη] εν ευχαριστια"
Colosenses,2,8,"Mirad que ninguno os engañe por filosofías y vanas sustilezas, según las tradiciones de los hombres, conforme a los elementos del mundo, y no según Cristo: βλεπετε μη τις υμας εσται ο συλαγωγων δια της φιλοσοφιας και κενης απατης κατα την παραδοσιν των ανθρωπων κατα τα στοιχεια του κοσμου και ου κατα χριστον"
Colosenses,2,9,Porque en él habita toda la plenitud de la divinidad corporalmente: οτι εν αυτω κατοικει παν το πληρωμα της θεοτητος σωματικως
Colosenses,2,10,"Y en él estáis cumplidos, el cual es la cabeza de todo principado y potestad: και εστε εν αυτω πεπληρωμενοι ος εστιν η κεφαλη πασης αρχης και εξουσιας"
Colosenses,2,11,"En el cual también sois circuncidados de circuncisión no hecha con manos, con el despojamiento del cuerpo de los pecados de la carne, en la circuncisión de Cristo; εν ω και περιετμηθητε περιτομη αχειροποιητω εν τη απεκδυσει του σωματος της σαρκος εν τη περιτομη του χριστου"
Colosenses,2,12,"sepultados juntamente con él en la bautismo, en el cual también resucitasteis con él, por la fe de la operación de Dios que le levantó de los muertos. συνταφεντες αυτω εν τω βαπτισματι εν ω και συνηγερθητε δια της πιστεως της ενεργειας του θεου του εγειραντος αυτον εκ νεκρων"
Colosenses,2,13,"Y a vosotros, estando muertos en pecados y en la incircuncisión de vuestra carne, os vivificó juntamente con él, perdonándoos todos los pecados, και υμας νεκρους οντας τοις παραπτωμασιν και τη ακροβυστια της σαρκος υμων συνεζωοποιησεν υμας συν αυτω χαρισαμενος ημιν παντα τα παραπτωματα"
Colosenses,2,14,"rayendo la cédula de los ritos que nos era contraria, que era contra nosotros, quitándola de en medio y enclavándola en la cruz; εξαλειψας το καθ ημων χειρογραφον τοις δογμασιν ο ην υπεναντιον ημιν και αυτο ηρκεν εκ του μεσου προσηλωσας αυτο τω σταυρω"
Colosenses,2,15,"y despojando los principados y las potestades, sacólos a la vergüenza en público, triunfando de ellos en sí mismo. απεκδυσαμενος τας αρχας και τας εξουσιας εδειγματισεν εν παρρησια θριαμβευσας αυτους εν αυτω"
Colosenses,2,16,"Por tanto, nadie os juzgue en comida, o en bebida, o en parte de día de fiesta, o de nueva luna, o de sábados: μη ουν τις υμας κρινετω εν βρωσει και εν ποσει η εν μερει εορτης η νεομηνιας η σαββατων"
Colosenses,2,17,Lo cual es la sombra de lo por venir; mas el cuerpo es de Cristo. α εστιν σκια των μελλοντων το δε σωμα του χριστου
Colosenses,2,18,"Nadie os prive de vuestro premio, afectando humildad y culto a los ángeles, metiéndose en lo que no ha visto, vanamente hinchado en el sentido de su propia carne, μηδεις υμας καταβραβευετω θελων εν ταπεινοφροσυνη και θρησκεια των αγγελων α εορακεν εμβατευων εικη φυσιουμενος υπο του νοος της σαρκος αυτου"
Colosenses,2,19,"y no teniendo la cabeza, de la cual todo el cuerpo, alimentado y conjunto por las ligaduras y conjunturas, crece en aumento de Dios. και ου κρατων την κεφαλην εξ ου παν το σωμα δια των αφων και συνδεσμων επιχορηγουμενον και συμβιβαζομενον αυξει την αυξησιν του θεου"
Colosenses,2,20,"Pues si sois muertos con Cristo cuanto a los rudimentos del mundo, ¿por qué como si vivieseis al mundo, os sometéis a ordenanzas, ει απεθανετε συν χριστω απο των στοιχειων του κοσμου τι ως ζωντες εν κοσμω δογματιζεσθε"
Colosenses,2,21,"tales como, No manejes, ni gustes, ni aun toques, μη αψη μηδε γευση μηδε θιγης"
Colosenses,2,22,"(Las cuales cosas son todas para destrucción en el uso mismo), en conformidad a mandamientos y doctrinas de hombres? α εστιν παντα εις φθοραν τη αποχρησει κατα τα ενταλματα και διδασκαλιας των ανθρωπων"
Colosenses,2,23,"Tales cosas tienen a la verdad cierta reputación de sabiduría en culto voluntario, y humildad, y en duro trato del cuerpo; no en alguna honra para el saciar de la carne. ατινα εστιν λογον μεν εχοντα σοφιας εν εθελοθρησκια και ταπεινοφροσυνη [και] αφειδια σωματος ουκ εν τιμη τινι προς πλησμονην της σαρκος"
Colosenses,3,1,"Si habéis pues resucitado con Cristo, buscad las cosas de arriba, donde está Cristo sentado a la diestra de Dios. ει ουν συνηγερθητε τω χριστω τα ανω ζητειτε ου ο χριστος εστιν εν δεξια του θεου καθημενος"
Colosenses,3,2,"Poned la mira en las cosas de arriba, no en las de la tierra. τα ανω φρονειτε μη τα επι της γης"
Colosenses,3,3,"Porque muertos sois, y vuestra vida está escondida con Cristo en Dios. απεθανετε γαρ και η ζωη υμων κεκρυπται συν τω χριστω εν τω θεω"
Colosenses,3,4,"Cuando Cristo, vuestra vida, se manifestare, entonces vosotros también seréis manifestados con él en gloria. οταν ο χριστος φανερωθη η ζωη ημων τοτε και υμεις συν αυτω φανερωθησεσθε εν δοξη"
Colosenses,3,5,"Amortiguad, pues, vuestros miembros que están sobre la tierra: fornicación, inmundicia, molicie, mala concupiscencia, y avaricia, que es idolatría: νεκρωσατε ουν τα μελη τα επι της γης πορνειαν ακαθαρσιαν παθος επιθυμιαν κακην και την πλεονεξιαν ητις εστιν ειδωλολατρια"
Colosenses,3,6,Por las cuales cosas la ira de Dios viene sobre los hijos de rebelión. δι α ερχεται η οργη του θεου
Colosenses,3,7,En las cuales vosotros también anduvisteis en otro tiempo viviendo en ellas. εν οις και υμεις περιεπατησατε ποτε οτε εζητε εν τουτοις
Colosenses,3,8,"Mas ahora, dejad también vosotros todas estas cosas: ira, enojo, malicia, maledicencia, torpes palabras de vuestra boca. νυνι δε αποθεσθε και υμεις τα παντα οργην θυμον κακιαν βλασφημιαν αισχρολογιαν εκ του στοματος υμων"
Colosenses,3,9,"No mintáis los unos a los otros, habiéndoos despojado del viejo hombre con sus hechos, μη ψευδεσθε εις αλληλους απεκδυσαμενοι τον παλαιον ανθρωπον συν ταις πραξεσιν αυτου"
Colosenses,3,10,"y revestídoos del nuevo, el cual por el conocimiento es renovado conforme a la imagen del que lo crió; και ενδυσαμενοι τον νεον τον ανακαινουμενον εις επιγνωσιν κατ εικονα του κτισαντος αυτον"
Colosenses,3,11,"donde no hay Griego ni Judío, circuncisión ni incircuncisión, bárbaro ni Scytha, siervo ni libre; mas Cristo es el todo, y en todos. οπου ουκ ενι ελλην και ιουδαιος περιτομη και ακροβυστια βαρβαρος σκυθης δουλος ελευθερος αλλα παντα και εν πασιν χριστος"
Colosenses,3,12,"Vestíos pues, como escogidos de Dios, santos y amados, de entrañas de misericordia, de benignidad, de humildad, de mansedumbre, de tolerancia; ενδυσασθε ουν ως εκλεκτοι του θεου αγιοι και ηγαπημενοι σπλαγχνα οικτιρμου χρηστοτητα ταπεινοφροσυνην πραυτητα μακροθυμιαν"
Colosenses,3,13,"sufriéndoos los unos a los otros, y perdonándoos los unos a los otros si alguno tuviere queja del otro: de la manera que Crito os perdonó, así también hacedlo vosotros. ανεχομενοι αλληλων και χαριζομενοι εαυτοις εαν τις προς τινα εχη μομφην καθως και ο κυριος εχαρισατο υμιν ουτως και υμεις"
Colosenses,3,14,"Y sobre todas estas cosas vestíos de caridad, la cual es el vínculo de la perfección. επι πασιν δε τουτοις την αγαπην ο εστιν συνδεσμος της τελειοτητος"
Colosenses,3,15,"Y la paz de Dios gobierne en vuestros corazones, a la cual asimismo sois llamados en un cuerpo; y sed agradecidos. και η ειρηνη του χριστου βραβευετω εν ταις καρδιαις υμων εις ην και εκληθητε εν [ενι] σωματι και ευχαριστοι γινεσθε"
Colosenses,3,16,"La palabra de Cristo habite en vosotros en abundancia en toda sabiduría, enseñándoos y exhortándoos los unos a los otros con salmos é himnos y canciones espirituales, con gracia cantando en vuestros corazones al Señor. ο λογος του χριστου ενοικειτω εν υμιν πλουσιως εν παση σοφια διδασκοντες και νουθετουντες εαυτους ψαλμοις υμνοις ωδαις πνευματικαις εν χαριτι αδοντες εν ταις καρδιαις υμων τω θεω"
Colosenses,3,17,"Y todo lo que hacéis, sea de palabra, o de hecho, hacedlo todo en el nombre del Señor Jesús, dando gracias a Dios Padre por él. και παν ο τι εαν ποιητε εν λογω η εν εργω παντα εν ονοματι κυριου ιησου ευχαριστουντες τω θεω πατρι δι αυτου"
Colosenses,3,18,"Casadas, estad sujetas a vuestros maridos, como conviene en el Señor. αι γυναικες υποτασσεσθε τοις ανδρασιν ως ανηκεν εν κυριω"
Colosenses,3,19,"Maridos, amad a vuestras mujeres, y no seáis desapacibles con ellas. οι ανδρες αγαπατε τας γυναικας και μη πικραινεσθε προς αυτας"
Colosenses,3,20,"Hijos, obedeced a vuestros padres en todo; porque esto agrada al Señor. τα τεκνα υπακουετε τοις γονευσιν κατα παντα τουτο γαρ ευαρεστον εστιν εν κυριω"
Colosenses,3,21,"Padres, no irritéis a vuestros hijos, porque no se hagan de poco ánimo. οι πατερες μη ερεθιζετε τα τεκνα υμων ινα μη αθυμωσιν"
Colosenses,3,22,"Siervos, obedeced en todo a vuestros amos carnales, no sirviendo al ojo, como los que agradan a los hombres, sino con sencillez de corazón, temiendo a Dios: οι δουλοι υπακουετε κατα παντα τοις κατα σαρκα κυριοις μη εν οφθαλμοδουλιαις ως ανθρωπαρεσκοι αλλ εν απλοτητι καρδιας φοβουμενοι τον κυριον"
Colosenses,3,23,"Y todo lo que hagáis, hacedlo de ánimo, como al Señor, y no a los hombres; ο εαν ποιητε εκ ψυχης εργαζεσθε ως τω κυριω και ουκ ανθρωποις"
Colosenses,3,24,sabiendo que del Señor recibiréis la compensación de la herencia: porque al Señor Cristo servís. ειδοτες οτι απο κυριου απολημψεσθε την ανταποδοσιν της κληρονομιας τω κυριω χριστω δουλευετε
Colosenses,3,25,"Mas el que hace injuria, recibirá la injuria que hiciere; que no hay acepción de personas. ο γαρ αδικων κομισεται ο ηδικησεν και ουκ εστιν προσωπολημψια"
Colosenses,4,1,"Amos, haced lo que es justo y derecho con vuestros siervos, sabiendo que también vosotros tenéis amo en los cielos. οι κυριοι το δικαιον και την ισοτητα τοις δουλοις παρεχεσθε ειδοτες οτι και υμεις εχετε κυριον εν ουρανω"
Colosenses,4,2,"Perseverad en oración, velando en ella con hacimiento de gracias: τη προσευχη προσκαρτερειτε γρηγορουντες εν αυτη εν ευχαριστια"
Colosenses,4,3,"Orando también juntamente por nosotros, que el Señor nos abra la puerta de la palabra, para hablar el misterio de Cristo, por el cual aun estoy preso, προσευχομενοι αμα και περι ημων ινα ο θεος ανοιξη ημιν θυραν του λογου λαλησαι το μυστηριον του χριστου δι ο και δεδεμαι"
Colosenses,4,4,para que lo manifieste como me conviene hablar. ινα φανερωσω αυτο ως δει με λαλησαι
Colosenses,4,5,"Andad en sabiduría para con los extraños, redimiendo el tiempo. εν σοφια περιπατειτε προς τους εξω τον καιρον εξαγοραζομενοι"
Colosenses,4,6,"Sea vuestra palabra siempre con gracia, sazonada con sal; para que sepáis cómo os conviene responder a cada uno. ο λογος υμων παντοτε εν χαριτι αλατι ηρτυμενος ειδεναι πως δει υμας ενι εκαστω αποκρινεσθαι"
Colosenses,4,7,"Todos mis negocios os hará saber Tichîco, hermano amado y fiel ministro y consiervo en el Señor: τα κατ εμε παντα γνωρισει υμιν τυχικος ο αγαπητος αδελφος και πιστος διακονος και συνδουλος εν κυριω"
Colosenses,4,8,"El cual os he enviado a esto mismo, para que entienda vuestros negocios, y consuele vuestros corazones; ον επεμψα προς υμας εις αυτο τουτο ινα γνωτε τα περι ημων και παρακαλεση τας καρδιας υμων"
Colosenses,4,9,"con Onésimo, amado y fiel hermano, el cual es de vosotros. Todo lo que acá pasa, os harán saber. συν ονησιμω τω πιστω και αγαπητω αδελφω ος εστιν εξ υμων παντα υμιν γνωρισουσιν τα ωδε"
Colosenses,4,10,"Aristarchô, mi compañero en la prisión, os saluda, y Marcos, el sobrino de Bernabé (acerca del cual habéis recibido mandamientos; si fuere a vosotros, recibidle), ασπαζεται υμας αρισταρχος ο συναιχμαλωτος μου και μαρκος ο ανεψιος βαρναβα περι ου ελαβετε εντολας εαν ελθη προς υμας δεξασθε αυτον"
Colosenses,4,11,"y Jesús, el que se llama Justo; los cuales son de la circuncisión: éstos solos son los que me ayudan en el reino de Dios, y me han sido consuelo. και ιησους ο λεγομενος ιουστος οι οντες εκ περιτομης ουτοι μονοι συνεργοι εις την βασιλειαν του θεου οιτινες εγενηθησαν μοι παρηγορια"
Colosenses,4,12,"Os saluda Epafras, el cual es de vosotros, siervo de Cristo, siempre solícito por vosotros en oraciones, para que estéis firmes, perfectos y cumplidos en todo lo que Dios quiere. ασπαζεται υμας επαφρας ο εξ υμων δουλος χριστου ιησου παντοτε αγωνιζομενος υπερ υμων εν ταις προσευχαις ινα σταθητε τελειοι και πεπληροφορημενοι εν παντι θεληματι του θεου"
Colosenses,4,13,"Porque le doy testimonio, que tiene gran celo por vosotros, y por los que están en Laodicea, y los que en Hierápolis. μαρτυρω γαρ αυτω οτι εχει πολυν πονον υπερ υμων και των εν λαοδικεια και των εν ιεραπολει"
Colosenses,4,14,"Os saluda Lucas, el médico amado, y Demas. ασπαζεται υμας λουκας ο ιατρος ο αγαπητος και δημας"
Colosenses,4,15,"Saludad a los hermanos que están en Laodicea, y a Nimfas, y a la iglesia que está en su casa. ασπασασθε τους εν λαοδικεια αδελφους και νυμφαν και την κατ οικον αυτης εκκλησιαν"
Colosenses,4,16,"Y cuando esta carta fuere leída entre vosotros, haced que también sea leída en la iglesia de los Laodicenses; y la de Laodicea que la leáis también vosotros. και οταν αναγνωσθη παρ υμιν η επιστολη ποιησατε ινα και εν τη λαοδικεων εκκλησια αναγνωσθη και την εκ λαοδικειας ινα και υμεις αναγνωτε"
Colosenses,4,17,Y decid a Archîpo: Mira que cumplas el ministerio que has recibido del Señor. και ειπατε αρχιππω βλεπε την διακονιαν ην παρελαβες εν κυριω ινα αυτην πληροις
Colosenses,4,18,"La salutación de mi mano, de Pablo. Acordaos de mis prisiones. La gracia sea con vosotros. Amén. enviada con Tichico y Onésimo. ο ασπασμος τη εμη χειρι παυλου μνημονευετε μου των δεσμων η χαρις μεθ υμων"
